depth, elements, relations, ram, duration, elements;
2, 2, 2, 67, 139, 93, 
2, 2, 2, 67, 102, 93, 
2, 2, 2, 67, 162, 93, 
2, 2, 2, 67, 99, 93, 
2, 2, 2, 67, 101, 93, 
2, 2, 2, 67, 100, 93, 
2, 2, 2, 67, 103, 93, 
2, 2, 2, 67, 96, 93, 
2, 2, 2, 67, 97, 93, 
2, 2, 2, 67, 96, 93, 
2, 2, 2, 67, 92, 93, 
2, 2, 2, 67, 101, 93, 
2, 2, 2, 67, 102, 93, 
2, 2, 2, 67, 98, 93, 
2, 2, 2, 67, 97, 93, 
2, 2, 2, 67, 97, 93, 
2, 2, 2, 67, 96, 93, 
2, 2, 2, 67, 92, 93, 
2, 2, 2, 68, 90, 93, 
2, 2, 2, 68, 97, 93, 
2, 2, 2, 68, 102, 93, 
2, 2, 2, 67, 93, 93, 
2, 2, 2, 67, 96, 93, 
2, 2, 2, 67, 96, 93, 
2, 2, 2, 67, 93, 93, 
2, 2, 2, 68, 99, 93, 
2, 2, 2, 68, 87, 93, 
2, 2, 2, 67, 90, 93, 
2, 2, 2, 68, 124, 93, 
2, 2, 2, 67, 96, 93, 
2, 2, 2, 68, 92, 93, 
2, 2, 2, 68, 114, 93, 
2, 2, 2, 68, 106, 93, 
2, 2, 2, 67, 87, 93, 
2, 2, 2, 68, 93, 93, 
2, 2, 2, 68, 87, 93, 
2, 2, 2, 68, 95, 93, 
2, 2, 2, 68, 88, 93, 
2, 2, 2, 68, 92, 93, 
2, 2, 2, 68, 87, 93, 
2, 2, 2, 68, 102, 93, 
2, 2, 2, 68, 103, 93, 
2, 2, 2, 68, 86, 93, 
2, 2, 2, 68, 91, 93, 
2, 2, 2, 68, 87, 93, 
2, 2, 2, 68, 80, 93, 
2, 2, 2, 68, 96, 93, 
2, 2, 2, 68, 95, 93, 
2, 2, 2, 68, 90, 93, 
2, 2, 2, 68, 80, 93, 
2, 2, 2, 68, 83, 93, 
2, 2, 2, 68, 93, 93, 
2, 2, 2, 68, 86, 93, 
2, 2, 2, 68, 83, 93, 
2, 2, 2, 68, 81, 93, 
2, 2, 2, 68, 79, 93, 
2, 2, 2, 68, 94, 93, 
2, 2, 2, 68, 80, 93, 
2, 2, 2, 68, 82, 93, 
2, 2, 2, 68, 83, 93, 
2, 2, 2, 68, 91, 93, 
2, 2, 2, 68, 84, 93, 
2, 2, 2, 68, 85, 93, 
2, 2, 2, 68, 88, 93, 
2, 2, 2, 68, 82, 93, 
2, 2, 2, 68, 84, 93, 
2, 2, 2, 68, 81, 93, 
2, 2, 2, 68, 74, 93, 
2, 2, 2, 68, 88, 93, 
2, 2, 2, 68, 87, 93, 
2, 2, 2, 68, 85, 93, 
2, 2, 2, 68, 96, 93, 
2, 2, 2, 68, 106, 93, 
2, 2, 2, 68, 84, 93, 
2, 2, 2, 68, 83, 93, 
2, 2, 2, 68, 75, 93, 
2, 2, 2, 68, 88, 93, 
2, 2, 2, 68, 79, 93, 
2, 2, 2, 68, 82, 93, 
2, 2, 2, 68, 83, 93, 
2, 2, 2, 68, 82, 93, 
2, 2, 2, 68, 79, 93, 
2, 2, 2, 68, 87, 93, 
2, 2, 2, 68, 73, 93, 
2, 2, 2, 68, 87, 93, 
2, 2, 2, 68, 82, 93, 
2, 2, 2, 68, 77, 93, 
2, 2, 2, 68, 80, 93, 
2, 2, 2, 68, 94, 93, 
2, 2, 2, 68, 83, 93, 
2, 2, 2, 68, 76, 93, 
2, 2, 2, 68, 84, 93, 
2, 2, 2, 68, 82, 93, 
2, 2, 2, 68, 74, 93, 
2, 2, 2, 68, 86, 93, 
2, 2, 2, 68, 92, 93, 
2, 2, 2, 68, 88, 93, 
2, 2, 2, 68, 74, 93, 
2, 2, 2, 68, 82, 93, 
2, 2, 2, 68, 75, 93, 
2, 2, 2, 68, 80, 93, 
2, 2, 2, 68, 80, 93, 
2, 2, 2, 68, 80, 93, 
2, 2, 2, 68, 92, 93, 
2, 2, 2, 68, 81, 93, 
2, 2, 2, 68, 77, 93, 
2, 2, 2, 68, 73, 93, 
2, 2, 2, 68, 80, 93, 
2, 2, 2, 68, 99, 93, 
2, 2, 2, 68, 78, 93, 
2, 2, 2, 68, 131, 93, 
2, 2, 2, 68, 92, 93, 
2, 2, 2, 68, 91, 93, 
2, 2, 2, 68, 77, 93, 
2, 2, 2, 68, 95, 93, 
2, 2, 2, 68, 79, 93, 
2, 2, 2, 68, 86, 93, 
2, 2, 2, 68, 74, 93, 
2, 2, 2, 69, 80, 93, 
2, 2, 2, 68, 78, 93, 
2, 2, 2, 68, 74, 93, 
2, 2, 2, 69, 76, 93, 
2, 2, 2, 68, 78, 93, 
2, 2, 2, 68, 77, 93, 
2, 2, 2, 68, 91, 93, 
2, 2, 2, 68, 103, 93, 
2, 2, 2, 68, 77, 93, 
2, 2, 2, 68, 82, 93, 
2, 2, 2, 68, 85, 93, 
2, 2, 2, 68, 72, 93, 
2, 2, 2, 68, 85, 93, 
2, 2, 2, 68, 69, 93, 
2, 2, 2, 68, 91, 93, 
2, 2, 2, 68, 74, 93, 
2, 2, 2, 69, 85, 93, 
2, 2, 2, 68, 87, 93, 
2, 2, 2, 69, 80, 93, 
2, 2, 2, 69, 77, 93, 
2, 2, 2, 69, 84, 93, 
2, 2, 2, 69, 81, 93, 
2, 2, 2, 69, 78, 93, 
2, 2, 2, 69, 71, 93, 
2, 2, 2, 69, 76, 93, 
2, 2, 2, 69, 73, 93, 
2, 2, 2, 69, 77, 93, 
2, 2, 2, 69, 73, 93, 
2, 2, 2, 69, 71, 93, 
2, 2, 2, 69, 72, 93, 
2, 2, 2, 69, 75, 93, 
2, 2, 2, 69, 74, 93, 
2, 2, 2, 69, 79, 93, 
2, 2, 2, 69, 74, 93, 
2, 2, 2, 69, 77, 93, 
2, 2, 2, 69, 83, 93, 
2, 2, 2, 69, 80, 93, 
2, 2, 2, 69, 82, 93, 
2, 2, 2, 69, 76, 93, 
2, 2, 2, 69, 74, 93, 
2, 2, 2, 69, 90, 93, 
2, 2, 2, 69, 78, 93, 
2, 2, 2, 69, 78, 93, 
2, 2, 2, 69, 85, 93, 
2, 2, 2, 69, 81, 93, 
2, 2, 2, 69, 73, 93, 
2, 2, 2, 69, 78, 93, 
2, 2, 2, 69, 77, 93, 
2, 2, 2, 69, 83, 93, 
2, 2, 2, 69, 74, 93, 
2, 2, 2, 69, 77, 93, 
2, 2, 2, 69, 75, 93, 
2, 2, 2, 69, 80, 93, 
2, 2, 2, 69, 69, 93, 
2, 2, 2, 69, 115, 93, 
2, 2, 2, 69, 72, 93, 
2, 2, 2, 69, 74, 93, 
2, 2, 2, 69, 81, 93, 
2, 2, 2, 69, 82, 93, 
2, 2, 2, 69, 73, 93, 
2, 2, 2, 69, 77, 93, 
2, 2, 2, 69, 78, 93, 
2, 2, 2, 69, 81, 93, 
2, 2, 2, 69, 74, 93, 
2, 2, 2, 69, 97, 93, 
2, 2, 2, 69, 79, 93, 
2, 2, 2, 69, 90, 93, 
2, 2, 2, 69, 84, 93, 
2, 2, 2, 69, 75, 93, 
2, 2, 2, 69, 76, 93, 
2, 2, 2, 69, 80, 93, 
2, 2, 2, 69, 75, 93, 
2, 2, 2, 69, 75, 93, 
2, 2, 2, 69, 80, 93, 
2, 2, 2, 69, 80, 93, 
2, 2, 2, 69, 70, 93, 
2, 2, 2, 69, 97, 93, 
2, 2, 2, 69, 71, 93, 
2, 2, 2, 69, 86, 93, 
2, 2, 2, 69, 77, 93, 
2, 2, 2, 69, 93, 93, 
2, 2, 2, 69, 79, 93, 
