depth, elements, relations, ram, duration, elements;
3, 3, 3, 96, 662, 766, 
3, 3, 3, 95, 645, 766, 
3, 3, 3, 96, 650, 766, 
3, 3, 3, 96, 670, 766, 
3, 3, 3, 96, 663, 766, 
3, 3, 3, 95, 647, 766, 
3, 3, 3, 96, 624, 766, 
3, 3, 3, 96, 656, 766, 
3, 3, 3, 96, 695, 766, 
3, 3, 3, 96, 649, 766, 
3, 3, 3, 96, 692, 766, 
3, 3, 3, 96, 652, 766, 
3, 3, 3, 96, 658, 766, 
3, 3, 3, 96, 620, 766, 
3, 3, 3, 96, 668, 766, 
3, 3, 3, 96, 612, 766, 
3, 3, 3, 96, 624, 766, 
3, 3, 3, 96, 607, 766, 
3, 3, 3, 96, 620, 766, 
3, 3, 3, 96, 612, 766, 
3, 3, 3, 96, 614, 766, 
3, 3, 3, 96, 662, 766, 
3, 3, 3, 96, 604, 766, 
3, 3, 3, 96, 602, 766, 
3, 3, 3, 96, 606, 766, 
3, 3, 3, 96, 630, 766, 
3, 3, 3, 96, 634, 766, 
3, 3, 3, 96, 627, 766, 
3, 3, 3, 96, 722, 766, 
3, 3, 3, 96, 733, 766, 
3, 3, 3, 96, 713, 766, 
3, 3, 3, 96, 645, 766, 
3, 3, 3, 96, 666, 766, 
3, 3, 3, 96, 756, 766, 
3, 3, 3, 96, 686, 766, 
3, 3, 3, 96, 663, 766, 
3, 3, 3, 96, 638, 766, 
3, 3, 3, 96, 632, 766, 
3, 3, 3, 96, 633, 766, 
3, 3, 3, 96, 617, 766, 
3, 3, 3, 96, 634, 766, 
3, 3, 3, 96, 657, 766, 
3, 3, 3, 96, 623, 766, 
3, 3, 3, 96, 631, 766, 
3, 3, 3, 96, 663, 766, 
3, 3, 3, 96, 617, 766, 
3, 3, 3, 96, 607, 766, 
3, 3, 3, 96, 661, 766, 
3, 3, 3, 96, 598, 766, 
3, 3, 3, 96, 590, 766, 
3, 3, 3, 96, 621, 766, 
3, 3, 3, 96, 636, 766, 
3, 3, 3, 96, 604, 766, 
3, 3, 3, 96, 644, 766, 
3, 3, 3, 96, 602, 766, 
3, 3, 3, 96, 637, 766, 
3, 3, 3, 96, 581, 766, 
3, 3, 3, 96, 593, 766, 
3, 3, 3, 96, 582, 766, 
3, 3, 3, 96, 590, 766, 
3, 3, 3, 96, 655, 766, 
3, 3, 3, 96, 612, 766, 
3, 3, 3, 96, 592, 766, 
3, 3, 3, 96, 625, 766, 
3, 3, 3, 96, 663, 766, 
3, 3, 3, 96, 631, 766, 
3, 3, 3, 96, 586, 766, 
3, 3, 3, 96, 623, 766, 
3, 3, 3, 96, 606, 766, 
3, 3, 3, 96, 562, 766, 
3, 3, 3, 96, 586, 766, 
3, 3, 3, 96, 572, 766, 
3, 3, 3, 96, 757, 766, 
3, 3, 3, 96, 613, 766, 
3, 3, 3, 96, 652, 766, 
3, 3, 3, 96, 673, 766, 
3, 3, 3, 96, 636, 766, 
3, 3, 3, 96, 737, 766, 
3, 3, 3, 96, 600, 766, 
3, 3, 3, 96, 658, 766, 
3, 3, 3, 96, 620, 766, 
3, 3, 3, 96, 672, 766, 
3, 3, 3, 96, 638, 766, 
3, 3, 3, 96, 600, 766, 
3, 3, 3, 96, 640, 766, 
3, 3, 3, 96, 601, 766, 
3, 3, 3, 96, 646, 766, 
3, 3, 3, 96, 635, 766, 
3, 3, 3, 96, 637, 766, 
3, 3, 3, 96, 593, 766, 
3, 3, 3, 96, 619, 766, 
3, 3, 3, 96, 602, 766, 
3, 3, 3, 96, 614, 766, 
3, 3, 3, 96, 592, 766, 
3, 3, 3, 96, 624, 766, 
3, 3, 3, 97, 657, 766, 
3, 3, 3, 96, 572, 766, 
3, 3, 3, 96, 610, 766, 
3, 3, 3, 96, 624, 766, 
3, 3, 3, 97, 641, 766, 
3, 3, 3, 96, 663, 766, 
3, 3, 3, 96, 642, 766, 
3, 3, 3, 96, 635, 766, 
3, 3, 3, 97, 578, 766, 
3, 3, 3, 97, 580, 766, 
3, 3, 3, 97, 638, 766, 
3, 3, 3, 97, 717, 766, 
3, 3, 3, 96, 696, 766, 
3, 3, 3, 97, 666, 766, 
3, 3, 3, 96, 601, 766, 
3, 3, 3, 97, 591, 766, 
3, 3, 3, 96, 600, 766, 
3, 3, 3, 96, 626, 766, 
3, 3, 3, 97, 607, 766, 
3, 3, 3, 97, 573, 766, 
3, 3, 3, 97, 666, 766, 
3, 3, 3, 97, 560, 766, 
3, 3, 3, 97, 668, 766, 
3, 3, 3, 97, 614, 766, 
3, 3, 3, 97, 593, 766, 
3, 3, 3, 97, 584, 766, 
3, 3, 3, 97, 628, 766, 
3, 3, 3, 97, 572, 766, 
3, 3, 3, 97, 575, 766, 
3, 3, 3, 97, 578, 766, 
3, 3, 3, 97, 587, 766, 
3, 3, 3, 97, 587, 766, 
3, 3, 3, 97, 567, 766, 
3, 3, 3, 97, 579, 766, 
3, 3, 3, 97, 568, 766, 
3, 3, 3, 97, 646, 766, 
3, 3, 3, 97, 640, 766, 
3, 3, 3, 97, 579, 766, 
3, 3, 3, 97, 574, 766, 
3, 3, 3, 97, 575, 766, 
3, 3, 3, 97, 618, 766, 
3, 3, 3, 97, 555, 766, 
3, 3, 3, 97, 560, 766, 
3, 3, 3, 97, 599, 766, 
3, 3, 3, 97, 591, 766, 
3, 3, 3, 97, 600, 766, 
3, 3, 3, 97, 600, 766, 
3, 3, 3, 97, 608, 766, 
3, 3, 3, 97, 581, 766, 
3, 3, 3, 97, 588, 766, 
3, 3, 3, 97, 599, 766, 
3, 3, 3, 97, 576, 766, 
3, 3, 3, 97, 619, 766, 
3, 3, 3, 97, 584, 766, 
3, 3, 3, 97, 569, 766, 
3, 3, 3, 97, 587, 766, 
3, 3, 3, 97, 581, 766, 
3, 3, 3, 97, 586, 766, 
3, 3, 3, 97, 573, 766, 
3, 3, 3, 97, 579, 766, 
3, 3, 3, 97, 604, 766, 
3, 3, 3, 97, 585, 766, 
3, 3, 3, 97, 580, 766, 
3, 3, 3, 97, 571, 766, 
3, 3, 3, 97, 591, 766, 
3, 3, 3, 97, 595, 766, 
3, 3, 3, 97, 586, 766, 
3, 3, 3, 97, 620, 766, 
3, 3, 3, 97, 624, 766, 
3, 3, 3, 97, 587, 766, 
3, 3, 3, 97, 595, 766, 
3, 3, 3, 97, 584, 766, 
3, 3, 3, 97, 587, 766, 
3, 3, 3, 97, 561, 766, 
3, 3, 3, 97, 820, 766, 
