depth, elements, relations, ram, duration, elements;
1, 1, 1, 62, 548, 26, 
1, 1, 1, 63, 84, 26, 
1, 1, 1, 63, 49, 26, 
1, 1, 1, 63, 64, 26, 
1, 1, 1, 63, 50, 26, 
1, 1, 1, 63, 44, 26, 
1, 1, 1, 63, 43, 26, 
1, 1, 1, 63, 51, 26, 
1, 1, 1, 63, 37, 26, 
1, 1, 1, 62, 49, 26, 
1, 1, 1, 63, 32, 26, 
1, 1, 1, 63, 34, 26, 
1, 1, 1, 63, 32, 26, 
1, 1, 1, 63, 39, 26, 
1, 1, 1, 63, 34, 26, 
1, 1, 1, 63, 40, 26, 
1, 1, 1, 64, 27, 26, 
1, 1, 1, 63, 25, 26, 
1, 1, 1, 63, 27, 26, 
1, 1, 1, 63, 32, 26, 
1, 1, 1, 64, 25, 26, 
1, 1, 1, 63, 26, 26, 
1, 1, 1, 64, 26, 26, 
1, 1, 1, 63, 26, 26, 
1, 1, 1, 64, 30, 26, 
1, 1, 1, 63, 29, 26, 
1, 1, 1, 64, 26, 26, 
1, 1, 1, 64, 26, 26, 
1, 1, 1, 64, 34, 26, 
1, 1, 1, 64, 23, 26, 
1, 1, 1, 64, 23, 26, 
1, 1, 1, 64, 30, 26, 
1, 1, 1, 64, 24, 26, 
1, 1, 1, 64, 26, 26, 
1, 1, 1, 64, 28, 26, 
1, 1, 1, 64, 22, 26, 
1, 1, 1, 64, 31, 26, 
1, 1, 1, 63, 33, 26, 
1, 1, 1, 64, 25, 26, 
1, 1, 1, 63, 34, 26, 
1, 1, 1, 64, 36, 26, 
1, 1, 1, 64, 24, 26, 
1, 1, 1, 64, 28, 26, 
1, 1, 1, 64, 21, 26, 
1, 1, 1, 64, 22, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 40, 26, 
1, 1, 1, 64, 24, 26, 
1, 1, 1, 64, 23, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 23, 26, 
1, 1, 1, 64, 31, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 22, 26, 
1, 1, 1, 64, 23, 26, 
1, 1, 1, 64, 22, 26, 
1, 1, 1, 64, 27, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 23, 26, 
1, 1, 1, 64, 21, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 21, 26, 
1, 1, 1, 64, 36, 26, 
1, 1, 1, 64, 21, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 21, 26, 
1, 1, 1, 64, 21, 26, 
1, 1, 1, 64, 17, 26, 
1, 1, 1, 64, 21, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 23, 26, 
1, 1, 1, 64, 18, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 22, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 30, 26, 
1, 1, 1, 64, 22, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 18, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 18, 26, 
1, 1, 1, 64, 18, 26, 
1, 1, 1, 64, 22, 26, 
1, 1, 1, 64, 24, 26, 
1, 1, 1, 64, 18, 26, 
1, 1, 1, 64, 18, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 18, 26, 
1, 1, 1, 64, 22, 26, 
1, 1, 1, 64, 17, 26, 
1, 1, 1, 64, 18, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 20, 26, 
1, 1, 1, 64, 17, 26, 
1, 1, 1, 64, 22, 26, 
1, 1, 1, 64, 18, 26, 
1, 1, 1, 64, 23, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 22, 26, 
1, 1, 1, 64, 18, 26, 
1, 1, 1, 65, 22, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 64, 19, 26, 
1, 1, 1, 65, 22, 26, 
1, 1, 1, 65, 21, 26, 
1, 1, 1, 65, 21, 26, 
1, 1, 1, 65, 19, 26, 
1, 1, 1, 65, 16, 26, 
1, 1, 1, 65, 18, 26, 
1, 1, 1, 65, 18, 26, 
1, 1, 1, 65, 20, 26, 
1, 1, 1, 65, 22, 26, 
1, 1, 1, 65, 39, 26, 
1, 1, 1, 65, 18, 26, 
1, 1, 1, 65, 20, 26, 
1, 1, 1, 65, 18, 26, 
1, 1, 1, 65, 18, 26, 
1, 1, 1, 65, 18, 26, 
1, 1, 1, 65, 21, 26, 
1, 1, 1, 65, 17, 26, 
1, 1, 1, 65, 29, 26, 
1, 1, 1, 65, 62, 26, 
1, 1, 1, 65, 20, 26, 
1, 1, 1, 65, 22, 26, 
1, 1, 1, 65, 24, 26, 
1, 1, 1, 65, 21, 26, 
