depth, elements, relations, ram, duration, elements;
4, 4, 4, 561, 9912, 12435, 
4, 4, 4, 560, 9717, 12435, 
4, 4, 4, 559, 9883, 12435, 
4, 4, 4, 559, 9891, 12435, 
4, 4, 4, 560, 10490, 12435, 
4, 4, 4, 560, 9771, 12435, 
4, 4, 4, 560, 10168, 12435, 
4, 4, 4, 561, 10893, 12435, 
4, 4, 4, 560, 11334, 12435, 
4, 4, 4, 560, 10403, 12435, 
4, 4, 4, 559, 10053, 12435, 
4, 4, 4, 560, 9834, 12435, 
4, 4, 4, 559, 10304, 12435, 
4, 4, 4, 560, 10090, 12435, 
4, 4, 4, 560, 10023, 12435, 
4, 4, 4, 560, 9861, 12435, 
4, 4, 4, 560, 9695, 12435, 
4, 4, 4, 560, 9702, 12435, 
4, 4, 4, 560, 9985, 12435, 
4, 4, 4, 561, 9708, 12435, 
4, 4, 4, 561, 10213, 12435, 
4, 4, 4, 561, 10010, 12435, 
4, 4, 4, 560, 9967, 12435, 
4, 4, 4, 560, 9938, 12435, 
4, 4, 4, 561, 9976, 12435, 
4, 4, 4, 560, 9926, 12435, 
4, 4, 4, 560, 10050, 12435, 
4, 4, 4, 560, 9921, 12435, 
4, 4, 4, 562, 10039, 12435, 
4, 4, 4, 561, 9860, 12435, 
4, 4, 4, 560, 9997, 12435, 
4, 4, 4, 560, 9972, 12435, 
4, 4, 4, 561, 10035, 12435, 
4, 4, 4, 560, 10050, 12435, 
4, 4, 4, 561, 9859, 12435, 
4, 4, 4, 560, 9934, 12435, 
4, 4, 4, 562, 9822, 12435, 
4, 4, 4, 560, 9876, 12435, 
4, 4, 4, 560, 10096, 12435, 
4, 4, 4, 560, 10060, 12435, 
4, 4, 4, 560, 9849, 12435, 
4, 4, 4, 560, 10058, 12435, 
4, 4, 4, 560, 9752, 12435, 
4, 4, 4, 562, 9939, 12435, 
4, 4, 4, 560, 10038, 12435, 
4, 4, 4, 560, 9692, 12435, 
4, 4, 4, 561, 10145, 12435, 
4, 4, 4, 560, 10106, 12435, 
4, 4, 4, 560, 9968, 12435, 
4, 4, 4, 561, 9977, 12435, 
4, 4, 4, 560, 9953, 12435, 
4, 4, 4, 560, 10117, 12435, 
4, 4, 4, 561, 9694, 12435, 
4, 4, 4, 561, 9959, 12435, 
4, 4, 4, 560, 10119, 12435, 
4, 4, 4, 560, 10114, 12435, 
4, 4, 4, 560, 10015, 12435, 
4, 4, 4, 560, 9900, 12435, 
4, 4, 4, 560, 10022, 12435, 
4, 4, 4, 560, 10113, 12435, 
4, 4, 4, 561, 9928, 12435, 
4, 4, 4, 560, 10144, 12435, 
4, 4, 4, 561, 10188, 12435, 
4, 4, 4, 563, 10097, 12435, 
4, 4, 4, 561, 9738, 12435, 
4, 4, 4, 560, 9785, 12435, 
4, 4, 4, 560, 9747, 12435, 
4, 4, 4, 561, 9684, 12435, 
4, 4, 4, 561, 9612, 12435, 
4, 4, 4, 560, 9647, 12435, 
4, 4, 4, 562, 9839, 12435, 
4, 4, 4, 561, 9673, 12435, 
4, 4, 4, 560, 9879, 12435, 
4, 4, 4, 561, 9816, 12435, 
4, 4, 4, 560, 9741, 12435, 
4, 4, 4, 560, 9678, 12435, 
4, 4, 4, 561, 9624, 12435, 
4, 4, 4, 561, 9768, 12435, 
4, 4, 4, 561, 9756, 12435, 
4, 4, 4, 561, 9796, 12435, 
4, 4, 4, 560, 9796, 12435, 
4, 4, 4, 561, 9678, 12435, 
4, 4, 4, 560, 9627, 12435, 
4, 4, 4, 560, 9705, 12435, 
4, 4, 4, 560, 9645, 12435, 
4, 4, 4, 560, 9756, 12435, 
4, 4, 4, 561, 9774, 12435, 
4, 4, 4, 560, 9809, 12435, 
