depth, elements, relations, ram, duration, elements;
2, 8, 2, 67, 697, 855, 
2, 8, 2, 67, 661, 855, 
2, 8, 2, 67, 623, 855, 
2, 8, 2, 67, 634, 855, 
2, 8, 2, 67, 686, 855, 
2, 8, 2, 67, 631, 855, 
2, 8, 2, 67, 635, 855, 
2, 8, 2, 67, 674, 855, 
2, 8, 2, 67, 632, 855, 
2, 8, 2, 67, 666, 855, 
2, 8, 2, 67, 679, 855, 
2, 8, 2, 67, 641, 855, 
2, 8, 2, 67, 671, 855, 
2, 8, 2, 67, 663, 855, 
2, 8, 2, 67, 639, 855, 
2, 8, 2, 67, 681, 855, 
2, 8, 2, 67, 655, 855, 
2, 8, 2, 67, 643, 855, 
2, 8, 2, 67, 623, 855, 
2, 8, 2, 67, 656, 855, 
2, 8, 2, 67, 628, 855, 
2, 8, 2, 67, 640, 855, 
2, 8, 2, 67, 636, 855, 
2, 8, 2, 67, 651, 855, 
2, 8, 2, 67, 656, 855, 
2, 8, 2, 67, 641, 855, 
2, 8, 2, 67, 644, 855, 
2, 8, 2, 67, 677, 855, 
2, 8, 2, 67, 650, 855, 
2, 8, 2, 73, 631, 855, 
2, 8, 2, 67, 648, 855, 
2, 8, 2, 69, 654, 855, 
2, 8, 2, 67, 633, 855, 
2, 8, 2, 67, 650, 855, 
2, 8, 2, 67, 675, 855, 
2, 8, 2, 67, 639, 855, 
2, 8, 2, 67, 620, 855, 
2, 8, 2, 67, 687, 855, 
2, 8, 2, 67, 648, 855, 
2, 8, 2, 67, 672, 855, 
2, 8, 2, 67, 642, 855, 
2, 8, 2, 67, 641, 855, 
2, 8, 2, 67, 641, 855, 
2, 8, 2, 67, 628, 855, 
2, 8, 2, 67, 637, 855, 
2, 8, 2, 67, 633, 855, 
2, 8, 2, 67, 658, 855, 
2, 8, 2, 67, 633, 855, 
2, 8, 2, 79, 646, 855, 
2, 8, 2, 67, 630, 855, 
2, 8, 2, 67, 656, 855, 
2, 8, 2, 67, 624, 855, 
2, 8, 2, 67, 664, 855, 
2, 8, 2, 67, 685, 855, 
2, 8, 2, 67, 627, 855, 
2, 8, 2, 67, 641, 855, 
2, 8, 2, 67, 636, 855, 
2, 8, 2, 67, 658, 855, 
2, 8, 2, 67, 644, 855, 
2, 8, 2, 67, 631, 855, 
2, 8, 2, 67, 661, 855, 
2, 8, 2, 67, 653, 855, 
2, 8, 2, 67, 624, 855, 
2, 8, 2, 67, 635, 855, 
2, 8, 2, 67, 626, 855, 
2, 8, 2, 67, 645, 855, 
2, 8, 2, 67, 634, 855, 
2, 8, 2, 67, 639, 855, 
2, 8, 2, 67, 651, 855, 
2, 8, 2, 67, 633, 855, 
2, 8, 2, 67, 632, 855, 
2, 8, 2, 67, 625, 855, 
2, 8, 2, 67, 635, 855, 
2, 8, 2, 67, 644, 855, 
2, 8, 2, 67, 667, 855, 
2, 8, 2, 67, 655, 855, 
2, 8, 2, 67, 639, 855, 
2, 8, 2, 67, 630, 855, 
2, 8, 2, 67, 632, 855, 
2, 8, 2, 67, 671, 855, 
2, 8, 2, 67, 645, 855, 
2, 8, 2, 67, 630, 855, 
2, 8, 2, 67, 635, 855, 
2, 8, 2, 67, 640, 855, 
2, 8, 2, 67, 628, 855, 
2, 8, 2, 67, 625, 855, 
2, 8, 2, 67, 678, 855, 
2, 8, 2, 67, 635, 855, 
2, 8, 2, 67, 646, 855, 
2, 8, 2, 67, 638, 855, 
2, 8, 2, 67, 630, 855, 
2, 8, 2, 67, 630, 855, 
2, 8, 2, 67, 644, 855, 
2, 8, 2, 67, 623, 855, 
2, 8, 2, 67, 629, 855, 
2, 8, 2, 67, 635, 855, 
2, 8, 2, 67, 680, 855, 
2, 8, 2, 72, 665, 855, 
2, 8, 2, 67, 651, 855, 
2, 8, 2, 67, 668, 855, 
2, 8, 2, 67, 660, 855, 
2, 8, 2, 67, 768, 855, 
2, 8, 2, 67, 781, 855, 
2, 8, 2, 67, 858, 855, 
2, 8, 2, 67, 664, 855, 
2, 8, 2, 67, 680, 855, 
2, 8, 2, 67, 699, 855, 
2, 8, 2, 68, 687, 855, 
2, 8, 2, 67, 665, 855, 
2, 8, 2, 68, 680, 855, 
2, 8, 2, 68, 735, 855, 
2, 8, 2, 68, 713, 855, 
2, 8, 2, 68, 644, 855, 
2, 8, 2, 68, 633, 855, 
2, 8, 2, 68, 641, 855, 
2, 8, 2, 68, 657, 855, 
2, 8, 2, 68, 661, 855, 
2, 8, 2, 68, 643, 855, 
2, 8, 2, 68, 638, 855, 
2, 8, 2, 68, 665, 855, 
2, 8, 2, 68, 733, 855, 
2, 8, 2, 68, 663, 855, 
2, 8, 2, 68, 643, 855, 
2, 8, 2, 68, 638, 855, 
2, 8, 2, 68, 670, 855, 
2, 8, 2, 68, 685, 855, 
2, 8, 2, 68, 763, 855, 
2, 8, 2, 68, 716, 855, 
2, 8, 2, 68, 703, 855, 
