depth, elements, relations, ram, duration, elements;
1, 5, 50, 78, 365, 642, 
1, 5, 50, 79, 392, 642, 
1, 5, 50, 78, 361, 642, 
1, 5, 50, 79, 375, 642, 
1, 5, 50, 78, 375, 642, 
1, 5, 50, 79, 382, 642, 
1, 5, 50, 78, 354, 642, 
1, 5, 50, 79, 396, 642, 
1, 5, 50, 78, 373, 642, 
1, 5, 50, 79, 379, 642, 
1, 5, 50, 78, 393, 642, 
1, 5, 50, 78, 349, 642, 
1, 5, 50, 79, 379, 642, 
1, 5, 50, 78, 361, 642, 
1, 5, 50, 79, 366, 642, 
1, 5, 50, 78, 391, 642, 
1, 5, 50, 79, 370, 642, 
1, 5, 50, 79, 388, 642, 
1, 5, 50, 79, 422, 642, 
1, 5, 50, 78, 362, 642, 
1, 5, 50, 79, 396, 642, 
1, 5, 50, 79, 338, 642, 
1, 5, 50, 79, 406, 642, 
1, 5, 50, 78, 372, 642, 
1, 5, 50, 79, 405, 642, 
1, 5, 50, 78, 339, 642, 
1, 5, 50, 79, 377, 642, 
1, 5, 50, 79, 348, 642, 
1, 5, 50, 79, 381, 642, 
1, 5, 50, 79, 336, 642, 
1, 5, 50, 79, 352, 642, 
1, 5, 50, 79, 363, 642, 
1, 5, 50, 79, 363, 642, 
1, 5, 50, 79, 367, 642, 
1, 5, 50, 79, 355, 642, 
1, 5, 50, 79, 365, 642, 
1, 5, 50, 79, 361, 642, 
1, 5, 50, 79, 347, 642, 
1, 5, 50, 79, 370, 642, 
1, 5, 50, 79, 358, 642, 
1, 5, 50, 79, 380, 642, 
1, 5, 50, 79, 406, 642, 
1, 5, 50, 79, 357, 642, 
1, 5, 50, 79, 391, 642, 
1, 5, 50, 79, 369, 642, 
