depth, elements, relations, ram, duration, elements;
4, 3, 50, 269, 3442, 4732, 
4, 3, 50, 269, 3501, 4732, 
4, 3, 50, 269, 3427, 4732, 
4, 3, 50, 269, 3452, 4732, 
4, 3, 50, 269, 3480, 4732, 
4, 3, 50, 269, 3512, 4732, 
4, 3, 50, 269, 3401, 4732, 
4, 3, 50, 269, 3431, 4732, 
4, 3, 50, 269, 3457, 4732, 
4, 3, 50, 269, 3428, 4732, 
4, 3, 50, 269, 3438, 4732, 
4, 3, 50, 269, 3422, 4732, 
4, 3, 50, 269, 3479, 4732, 
4, 3, 50, 269, 3425, 4732, 
4, 3, 50, 269, 3399, 4732, 
4, 3, 50, 269, 3467, 4732, 
4, 3, 50, 269, 3472, 4732, 
4, 3, 50, 269, 3524, 4732, 
4, 3, 50, 270, 3465, 4732, 
4, 3, 50, 269, 3454, 4732, 
4, 3, 50, 269, 3556, 4732, 
4, 3, 50, 269, 3471, 4732, 
4, 3, 50, 269, 3393, 4732, 
4, 3, 50, 269, 3466, 4732, 
4, 3, 50, 269, 3484, 4732, 
4, 3, 50, 269, 3518, 4732, 
4, 3, 50, 269, 3453, 4732, 
4, 3, 50, 270, 3461, 4732, 
4, 3, 50, 269, 3447, 4732, 
4, 3, 50, 269, 3424, 4732, 
4, 3, 50, 269, 3460, 4732, 
4, 3, 50, 269, 3427, 4732, 
4, 3, 50, 269, 3526, 4732, 
4, 3, 50, 269, 3435, 4732, 
4, 3, 50, 270, 3511, 4732, 
4, 3, 50, 269, 3447, 4732, 
4, 3, 50, 269, 3505, 4732, 
4, 3, 50, 269, 3390, 4732, 
4, 3, 50, 270, 3393, 4732, 
4, 3, 50, 270, 3416, 4732, 
4, 3, 50, 269, 3476, 4732, 
4, 3, 50, 269, 3401, 4732, 
4, 3, 50, 270, 3523, 4732, 
4, 3, 50, 270, 3366, 4732, 
4, 3, 50, 270, 3525, 4732, 
4, 3, 50, 269, 3486, 4732, 
4, 3, 50, 269, 3463, 4732, 
4, 3, 50, 270, 3414, 4732, 
4, 3, 50, 269, 3404, 4732, 
4, 3, 50, 269, 3447, 4732, 
4, 3, 50, 269, 3447, 4732, 
4, 3, 50, 270, 3423, 4732, 
4, 3, 50, 269, 3425, 4732, 
4, 3, 50, 269, 3471, 4732, 
4, 3, 50, 269, 3444, 4732, 
4, 3, 50, 269, 3458, 4732, 
4, 3, 50, 270, 3477, 4732, 
4, 3, 50, 269, 3456, 4732, 
4, 3, 50, 270, 3386, 4732, 
4, 3, 50, 269, 3461, 4732, 
4, 3, 50, 270, 3488, 4732, 
4, 3, 50, 270, 3481, 4732, 
4, 3, 50, 269, 3472, 4732, 
4, 3, 50, 270, 3398, 4732, 
4, 3, 50, 270, 3404, 4732, 
4, 3, 50, 270, 3357, 4732, 
4, 3, 50, 269, 3390, 4732, 
4, 3, 50, 270, 3500, 4732, 
4, 3, 50, 269, 3383, 4732, 
4, 3, 50, 270, 3453, 4732, 
4, 3, 50, 270, 3466, 4732, 
4, 3, 50, 270, 3399, 4732, 
4, 3, 50, 270, 3404, 4732, 
4, 3, 50, 270, 3383, 4732, 
4, 3, 50, 270, 3444, 4732, 
4, 3, 50, 269, 3441, 4732, 
4, 3, 50, 270, 3424, 4732, 
4, 3, 50, 270, 3458, 4732, 
4, 3, 50, 270, 3398, 4732, 
4, 3, 50, 269, 3425, 4732, 
4, 3, 50, 270, 3440, 4732, 
4, 3, 50, 270, 3433, 4732, 
4, 3, 50, 270, 3501, 4732, 
4, 3, 50, 269, 3446, 4732, 
4, 3, 50, 270, 3429, 4732, 
4, 3, 50, 270, 3435, 4732, 
4, 3, 50, 270, 3397, 4732, 
4, 3, 50, 270, 3460, 4732, 
4, 3, 50, 270, 3520, 4732, 
4, 3, 50, 270, 3459, 4732, 
4, 3, 50, 270, 3395, 4732, 
4, 3, 50, 270, 3433, 4732, 
4, 3, 50, 270, 3387, 4732, 
4, 3, 50, 270, 3419, 4732, 
4, 3, 50, 270, 3380, 4732, 
4, 3, 50, 270, 3477, 4732, 
4, 3, 50, 270, 3503, 4732, 
4, 3, 50, 269, 3479, 4732, 
4, 3, 50, 270, 3478, 4732, 
4, 3, 50, 270, 3399, 4732, 
4, 3, 50, 270, 3475, 4732, 
4, 3, 50, 270, 3414, 4732, 
4, 3, 50, 270, 3395, 4732, 
4, 3, 50, 270, 3370, 4732, 
4, 3, 50, 270, 3424, 4732, 
4, 3, 50, 270, 3423, 4732, 
4, 3, 50, 270, 3532, 4732, 
4, 3, 50, 270, 3408, 4732, 
4, 3, 50, 269, 3409, 4732, 
4, 3, 50, 270, 3465, 4732, 
4, 3, 50, 269, 3453, 4732, 
4, 3, 50, 270, 3445, 4732, 
4, 3, 50, 270, 3416, 4732, 
4, 3, 50, 270, 3454, 4732, 
4, 3, 50, 269, 3445, 4732, 
4, 3, 50, 270, 3429, 4732, 
4, 3, 50, 270, 3463, 4732, 
4, 3, 50, 271, 3500, 4732, 
4, 3, 50, 270, 3375, 4732, 
4, 3, 50, 270, 3426, 4732, 
4, 3, 50, 270, 3463, 4732, 
4, 3, 50, 270, 3435, 4732, 
4, 3, 50, 271, 3474, 4732, 
4, 3, 50, 270, 3402, 4732, 
4, 3, 50, 270, 3400, 4732, 
4, 3, 50, 270, 3398, 4732, 
4, 3, 50, 271, 3533, 4732, 
4, 3, 50, 270, 3521, 4732, 
4, 3, 50, 270, 3440, 4732, 
4, 3, 50, 270, 3406, 4732, 
4, 3, 50, 270, 3418, 4732, 
4, 3, 50, 270, 3538, 4732, 
4, 3, 50, 270, 3410, 4732, 
4, 3, 50, 270, 3445, 4732, 
4, 3, 50, 270, 3474, 4732, 
4, 3, 50, 270, 3431, 4732, 
4, 3, 50, 270, 3413, 4732, 
4, 3, 50, 271, 3382, 4732, 
4, 3, 50, 271, 3397, 4732, 
4, 3, 50, 270, 3499, 4732, 
4, 3, 50, 270, 3474, 4732, 
4, 3, 50, 270, 3437, 4732, 
4, 3, 50, 270, 3424, 4732, 
4, 3, 50, 271, 3361, 4732, 
4, 3, 50, 270, 3371, 4732, 
4, 3, 50, 271, 3455, 4732, 
4, 3, 50, 270, 3535, 4732, 
