depth, elements, relations, ram, duration, elements;
1, 7, 50, 81, 439, 656, 
1, 7, 50, 81, 426, 656, 
1, 7, 50, 81, 415, 656, 
1, 7, 50, 81, 421, 656, 
1, 7, 50, 81, 427, 656, 
1, 7, 50, 81, 427, 656, 
1, 7, 50, 82, 453, 656, 
1, 7, 50, 81, 448, 656, 
1, 7, 50, 81, 479, 656, 
1, 7, 50, 81, 456, 656, 
1, 7, 50, 81, 400, 656, 
1, 7, 50, 82, 411, 656, 
1, 7, 50, 81, 386, 656, 
1, 7, 50, 82, 441, 656, 
1, 7, 50, 81, 405, 656, 
1, 7, 50, 81, 412, 656, 
1, 7, 50, 82, 434, 656, 
1, 7, 50, 81, 428, 656, 
1, 7, 50, 81, 445, 656, 
1, 7, 50, 82, 438, 656, 
1, 7, 50, 81, 451, 656, 
1, 7, 50, 82, 417, 656, 
1, 7, 50, 82, 417, 656, 
1, 7, 50, 81, 454, 656, 
1, 7, 50, 81, 424, 656, 
1, 7, 50, 82, 436, 656, 
1, 7, 50, 81, 403, 656, 
1, 7, 50, 82, 439, 656, 
1, 7, 50, 81, 442, 656, 
1, 7, 50, 81, 513, 656, 
1, 7, 50, 82, 435, 656, 
1, 7, 50, 81, 407, 656, 
1, 7, 50, 81, 426, 656, 
1, 7, 50, 82, 427, 656, 
1, 7, 50, 81, 404, 656, 
1, 7, 50, 81, 436, 656, 
1, 7, 50, 81, 394, 656, 
1, 7, 50, 82, 436, 656, 
1, 7, 50, 81, 421, 656, 
1, 7, 50, 82, 482, 656, 
1, 7, 50, 81, 436, 656, 
1, 7, 50, 82, 439, 656, 
1, 7, 50, 81, 435, 656, 
1, 7, 50, 82, 425, 656, 
1, 7, 50, 82, 480, 656, 
1, 7, 50, 82, 404, 656, 
1, 7, 50, 81, 426, 656, 
1, 7, 50, 82, 443, 656, 
1, 7, 50, 82, 450, 656, 
1, 7, 50, 82, 445, 656, 
1, 7, 50, 82, 432, 656, 
1, 7, 50, 82, 395, 656, 
1, 7, 50, 82, 455, 656, 
