depth, elements, relations, ram, duration, elements;
3, 4, 50, 165, 1463, 2235, 
3, 4, 50, 165, 1460, 2235, 
3, 4, 50, 165, 1437, 2235, 
3, 4, 50, 165, 1417, 2235, 
3, 4, 50, 165, 1424, 2235, 
3, 4, 50, 165, 1507, 2235, 
3, 4, 50, 165, 1454, 2235, 
3, 4, 50, 165, 1438, 2235, 
3, 4, 50, 165, 1418, 2235, 
3, 4, 50, 165, 1460, 2235, 
3, 4, 50, 165, 1458, 2235, 
3, 4, 50, 165, 1442, 2235, 
3, 4, 50, 166, 1458, 2235, 
3, 4, 50, 165, 1432, 2235, 
3, 4, 50, 165, 1443, 2235, 
3, 4, 50, 165, 1435, 2235, 
3, 4, 50, 165, 1461, 2235, 
3, 4, 50, 165, 1442, 2235, 
3, 4, 50, 165, 1429, 2235, 
3, 4, 50, 165, 1453, 2235, 
3, 4, 50, 165, 1429, 2235, 
3, 4, 50, 165, 1432, 2235, 
3, 4, 50, 165, 1475, 2235, 
3, 4, 50, 165, 1429, 2235, 
3, 4, 50, 165, 1484, 2235, 
3, 4, 50, 165, 1460, 2235, 
3, 4, 50, 165, 1450, 2235, 
3, 4, 50, 165, 1516, 2235, 
3, 4, 50, 165, 1475, 2235, 
3, 4, 50, 165, 1454, 2235, 
3, 4, 50, 165, 1447, 2235, 
3, 4, 50, 165, 1439, 2235, 
3, 4, 50, 165, 1477, 2235, 
3, 4, 50, 165, 1419, 2235, 
3, 4, 50, 166, 1443, 2235, 
3, 4, 50, 165, 1418, 2235, 
3, 4, 50, 165, 1528, 2235, 
3, 4, 50, 165, 1468, 2235, 
3, 4, 50, 165, 1445, 2235, 
3, 4, 50, 165, 1467, 2235, 
3, 4, 50, 165, 1434, 2235, 
3, 4, 50, 166, 1453, 2235, 
3, 4, 50, 166, 1411, 2235, 
3, 4, 50, 165, 1449, 2235, 
3, 4, 50, 166, 1450, 2235, 
3, 4, 50, 166, 1421, 2235, 
3, 4, 50, 165, 1433, 2235, 
3, 4, 50, 166, 1463, 2235, 
3, 4, 50, 166, 1506, 2235, 
3, 4, 50, 166, 1470, 2235, 
3, 4, 50, 165, 1432, 2235, 
3, 4, 50, 166, 1446, 2235, 
3, 4, 50, 166, 1450, 2235, 
3, 4, 50, 165, 1461, 2235, 
3, 4, 50, 165, 1614, 2235, 
3, 4, 50, 166, 1449, 2235, 
3, 4, 50, 165, 1429, 2235, 
3, 4, 50, 165, 1491, 2235, 
3, 4, 50, 166, 1436, 2235, 
3, 4, 50, 166, 1439, 2235, 
3, 4, 50, 166, 1470, 2235, 
3, 4, 50, 166, 1434, 2235, 
3, 4, 50, 166, 1453, 2235, 
3, 4, 50, 166, 1495, 2235, 
3, 4, 50, 166, 1430, 2235, 
3, 4, 50, 166, 1418, 2235, 
3, 4, 50, 166, 1460, 2235, 
3, 4, 50, 166, 1425, 2235, 
3, 4, 50, 166, 1441, 2235, 
3, 4, 50, 166, 1443, 2235, 
3, 4, 50, 166, 1449, 2235, 
3, 4, 50, 166, 1454, 2235, 
3, 4, 50, 166, 1445, 2235, 
3, 4, 50, 166, 1446, 2235, 
3, 4, 50, 166, 1453, 2235, 
3, 4, 50, 166, 1460, 2235, 
3, 4, 50, 166, 1429, 2235, 
3, 4, 50, 166, 1425, 2235, 
3, 4, 50, 166, 1459, 2235, 
3, 4, 50, 166, 1492, 2235, 
3, 4, 50, 166, 1507, 2235, 
3, 4, 50, 166, 1515, 2235, 
3, 4, 50, 166, 1454, 2235, 
3, 4, 50, 166, 1440, 2235, 
3, 4, 50, 166, 1435, 2235, 
3, 4, 50, 166, 1478, 2235, 
3, 4, 50, 166, 1409, 2235, 
3, 4, 50, 166, 1439, 2235, 
3, 4, 50, 166, 1462, 2235, 
3, 4, 50, 166, 1445, 2235, 
3, 4, 50, 166, 1446, 2235, 
3, 4, 50, 166, 1412, 2235, 
3, 4, 50, 166, 1432, 2235, 
3, 4, 50, 166, 1481, 2235, 
3, 4, 50, 166, 1461, 2235, 
3, 4, 50, 166, 1484, 2235, 
3, 4, 50, 166, 1456, 2235, 
3, 4, 50, 166, 1440, 2235, 
3, 4, 50, 166, 1455, 2235, 
3, 4, 50, 166, 1448, 2235, 
3, 4, 50, 166, 1443, 2235, 
3, 4, 50, 166, 1447, 2235, 
3, 4, 50, 166, 1476, 2235, 
3, 4, 50, 166, 1413, 2235, 
3, 4, 50, 166, 1461, 2235, 
3, 4, 50, 166, 1444, 2235, 
3, 4, 50, 166, 1465, 2235, 
3, 4, 50, 166, 1446, 2235, 
3, 4, 50, 166, 1429, 2235, 
3, 4, 50, 166, 1475, 2235, 
3, 4, 50, 166, 1434, 2235, 
3, 4, 50, 166, 1418, 2235, 
3, 4, 50, 166, 1411, 2235, 
3, 4, 50, 166, 1454, 2235, 
3, 4, 50, 166, 1458, 2235, 
3, 4, 50, 166, 1445, 2235, 
3, 4, 50, 166, 1412, 2235, 
3, 4, 50, 166, 1511, 2235, 
3, 4, 50, 166, 1471, 2235, 
3, 4, 50, 166, 1424, 2235, 
3, 4, 50, 166, 1415, 2235, 
3, 4, 50, 166, 1494, 2235, 
3, 4, 50, 166, 1511, 2235, 
