depth, elements, relations, ram, duration, elements;
1, 3, 50, 74, 400, 628, 
1, 3, 50, 74, 388, 628, 
1, 3, 50, 74, 392, 628, 
1, 3, 50, 74, 352, 628, 
1, 3, 50, 74, 375, 628, 
1, 3, 50, 74, 383, 628, 
1, 3, 50, 74, 350, 628, 
1, 3, 50, 74, 406, 628, 
1, 3, 50, 74, 391, 628, 
1, 3, 50, 74, 349, 628, 
1, 3, 50, 74, 383, 628, 
1, 3, 50, 74, 395, 628, 
1, 3, 50, 74, 381, 628, 
1, 3, 50, 74, 391, 628, 
1, 3, 50, 74, 365, 628, 
1, 3, 50, 74, 349, 628, 
1, 3, 50, 74, 352, 628, 
1, 3, 50, 74, 370, 628, 
1, 3, 50, 74, 364, 628, 
1, 3, 50, 74, 369, 628, 
1, 3, 50, 74, 374, 628, 
1, 3, 50, 74, 401, 628, 
1, 3, 50, 74, 384, 628, 
1, 3, 50, 74, 396, 628, 
1, 3, 50, 74, 361, 628, 
1, 3, 50, 74, 395, 628, 
1, 3, 50, 74, 403, 628, 
1, 3, 50, 74, 373, 628, 
1, 3, 50, 74, 417, 628, 
1, 3, 50, 74, 361, 628, 
1, 3, 50, 74, 340, 628, 
1, 3, 50, 74, 330, 628, 
1, 3, 50, 74, 336, 628, 
1, 3, 50, 74, 369, 628, 
1, 3, 50, 74, 354, 628, 
1, 3, 50, 74, 401, 628, 
1, 3, 50, 74, 335, 628, 
1, 3, 50, 74, 380, 628, 
1, 3, 50, 74, 340, 628, 
1, 3, 50, 74, 369, 628, 
1, 3, 50, 74, 376, 628, 
1, 3, 50, 74, 344, 628, 
1, 3, 50, 74, 347, 628, 
1, 3, 50, 74, 378, 628, 
1, 3, 50, 74, 372, 628, 
1, 3, 50, 74, 373, 628, 
1, 3, 50, 74, 375, 628, 
1, 3, 50, 75, 357, 628, 
1, 3, 50, 74, 427, 628, 
1, 3, 50, 75, 396, 628, 
1, 3, 50, 74, 392, 628, 
