depth, elements, relations, ram, duration, elements;
4, 4, 50, 600, 9713, 12987, 
4, 4, 50, 599, 9766, 12987, 
4, 4, 50, 600, 9739, 12987, 
4, 4, 50, 599, 9523, 12987, 
4, 4, 50, 599, 9576, 12987, 
4, 4, 50, 599, 9654, 12987, 
4, 4, 50, 599, 9586, 12987, 
4, 4, 50, 600, 9670, 12987, 
4, 4, 50, 599, 9688, 12987, 
4, 4, 50, 599, 9691, 12987, 
4, 4, 50, 599, 9665, 12987, 
4, 4, 50, 599, 9680, 12987, 
4, 4, 50, 600, 9718, 12987, 
4, 4, 50, 599, 9691, 12987, 
4, 4, 50, 600, 9783, 12987, 
4, 4, 50, 600, 9707, 12987, 
4, 4, 50, 599, 9568, 12987, 
4, 4, 50, 601, 9714, 12987, 
4, 4, 50, 599, 9658, 12987, 
4, 4, 50, 599, 9702, 12987, 
4, 4, 50, 600, 9669, 12987, 
4, 4, 50, 599, 9764, 12987, 
4, 4, 50, 599, 9618, 12987, 
4, 4, 50, 599, 9725, 12987, 
4, 4, 50, 599, 9640, 12987, 
4, 4, 50, 600, 9796, 12987, 
4, 4, 50, 599, 9580, 12987, 
4, 4, 50, 601, 9636, 12987, 
4, 4, 50, 600, 9731, 12987, 
4, 4, 50, 599, 9541, 12987, 
4, 4, 50, 599, 9664, 12987, 
4, 4, 50, 601, 9760, 12987, 
4, 4, 50, 600, 9749, 12987, 
4, 4, 50, 599, 9551, 12987, 
4, 4, 50, 601, 9717, 12987, 
4, 4, 50, 599, 9537, 12987, 
4, 4, 50, 600, 9610, 12987, 
4, 4, 50, 600, 9522, 12987, 
4, 4, 50, 599, 9583, 12987, 
4, 4, 50, 600, 9610, 12987, 
4, 4, 50, 600, 9820, 12987, 
4, 4, 50, 600, 9694, 12987, 
4, 4, 50, 602, 9753, 12987, 
4, 4, 50, 600, 9761, 12987, 
4, 4, 50, 599, 9634, 12987, 
4, 4, 50, 600, 9562, 12987, 
4, 4, 50, 600, 9651, 12987, 
4, 4, 50, 599, 9508, 12987, 
4, 4, 50, 600, 9805, 12987, 
4, 4, 50, 599, 9707, 12987, 
4, 4, 50, 601, 9623, 12987, 
4, 4, 50, 600, 9605, 12987, 
4, 4, 50, 600, 9617, 12987, 
4, 4, 50, 599, 9571, 12987, 
4, 4, 50, 600, 9749, 12987, 
4, 4, 50, 600, 9610, 12987, 
4, 4, 50, 601, 9585, 12987, 
4, 4, 50, 599, 9594, 12987, 
4, 4, 50, 601, 9721, 12987, 
4, 4, 50, 599, 9524, 12987, 
4, 4, 50, 599, 9605, 12987, 
4, 4, 50, 600, 9791, 12987, 
4, 4, 50, 600, 9612, 12987, 
4, 4, 50, 600, 9586, 12987, 
4, 4, 50, 600, 9601, 12987, 
4, 4, 50, 600, 9620, 12987, 
4, 4, 50, 600, 9542, 12987, 
4, 4, 50, 602, 9831, 12987, 
4, 4, 50, 600, 9561, 12987, 
4, 4, 50, 600, 9793, 12987, 
4, 4, 50, 599, 9699, 12987, 
4, 4, 50, 601, 9849, 12987, 
4, 4, 50, 600, 9768, 12987, 
4, 4, 50, 599, 9588, 12987, 
4, 4, 50, 600, 9816, 12987, 
4, 4, 50, 600, 9625, 12987, 
4, 4, 50, 601, 9677, 12987, 
4, 4, 50, 600, 9624, 12987, 
4, 4, 50, 600, 9627, 12987, 
4, 4, 50, 599, 9587, 12987, 
4, 4, 50, 600, 9693, 12987, 
4, 4, 50, 600, 9724, 12987, 
4, 4, 50, 601, 9555, 12987, 
4, 4, 50, 600, 9567, 12987, 
4, 4, 50, 600, 9538, 12987, 
4, 4, 50, 600, 9596, 12987, 
4, 4, 50, 601, 9690, 12987, 
4, 4, 50, 600, 9514, 12987, 
4, 4, 50, 601, 9648, 12987, 
