depth, elements, relations, ram, duration, elements;
4, 6, 50, 2424, 46022, 60265, 
4, 6, 50, 2424, 46295, 60265, 
4, 6, 50, 2425, 46796, 60265, 
4, 6, 50, 2423, 46282, 60265, 
4, 6, 50, 2423, 46301, 60265, 
4, 6, 50, 2424, 45879, 60265, 
4, 6, 50, 2423, 46285, 60265, 
4, 6, 50, 2424, 46313, 60265, 
4, 6, 50, 2423, 46362, 60265, 
4, 6, 50, 2426, 46830, 60265, 
4, 6, 50, 2424, 46707, 60265, 
4, 6, 50, 2425, 46959, 60265, 
4, 6, 50, 2425, 45709, 60265, 
4, 6, 50, 2425, 45868, 60265, 
4, 6, 50, 2424, 45687, 60265, 
4, 6, 50, 2425, 46377, 60265, 
4, 6, 50, 2424, 45975, 60265, 
4, 6, 50, 2425, 46606, 60265, 
4, 6, 50, 2426, 46528, 60265, 
4, 6, 50, 2424, 46052, 60265, 
4, 6, 50, 2424, 45964, 60265, 
4, 6, 50, 2425, 46565, 60265, 
4, 6, 50, 2423, 46036, 60265, 
4, 6, 50, 2425, 46763, 60265, 
4, 6, 50, 2425, 46256, 60265, 
4, 6, 50, 2426, 46479, 60265, 
4, 6, 50, 2424, 46044, 60265, 
4, 6, 50, 2423, 46658, 60265, 
4, 6, 50, 2426, 47217, 60265, 
4, 6, 50, 2424, 46329, 60265, 
4, 6, 50, 2427, 46268, 60265, 
4, 6, 50, 2424, 46016, 60265, 
4, 6, 50, 2424, 45906, 60265, 
4, 6, 50, 2424, 46063, 60265, 
4, 6, 50, 2425, 46058, 60265, 
4, 6, 50, 2426, 46544, 60265, 
4, 6, 50, 2426, 47174, 60265, 
4, 6, 50, 2426, 47050, 60265, 
4, 6, 50, 2426, 47454, 60265, 
4, 6, 50, 2424, 45965, 60265, 
4, 6, 50, 2424, 46759, 60265, 
4, 6, 50, 2427, 46281, 60265, 
4, 6, 50, 2426, 46362, 60265, 
4, 6, 50, 2425, 46279, 60265, 
4, 6, 50, 2425, 45901, 60265, 
4, 6, 50, 2426, 46227, 60265, 
4, 6, 50, 2426, 46317, 60265, 
4, 6, 50, 2424, 46052, 60265, 
4, 6, 50, 2428, 46502, 60265, 
4, 6, 50, 2426, 45885, 60265, 
4, 6, 50, 2425, 45666, 60265, 
4, 6, 50, 2424, 45774, 60265, 
4, 6, 50, 2425, 46061, 60265, 
4, 6, 50, 2423, 46352, 60265, 
4, 6, 50, 2424, 45971, 60265, 
4, 6, 50, 2424, 45787, 60265, 
4, 6, 50, 2426, 46275, 60265, 
4, 6, 50, 2425, 46110, 60265, 
4, 6, 50, 2427, 46295, 60265, 
4, 6, 50, 2426, 45883, 60265, 
4, 6, 50, 2424, 45980, 60265, 
4, 6, 50, 2426, 46260, 60265, 
4, 6, 50, 2424, 45976, 60265, 
4, 6, 50, 2424, 46657, 60265, 
4, 6, 50, 2426, 46518, 60265, 
4, 6, 50, 2425, 46370, 60265, 
4, 6, 50, 2424, 45804, 60265, 
4, 6, 50, 2426, 45886, 60265, 
4, 6, 50, 2425, 46520, 60265, 
4, 6, 50, 2423, 46080, 60265, 
4, 6, 50, 2426, 46815, 60265, 
4, 6, 50, 2426, 46001, 60265, 
4, 6, 50, 2425, 46905, 60265, 
4, 6, 50, 2426, 46317, 60265, 
4, 6, 50, 2423, 46331, 60265, 
4, 6, 50, 2428, 46479, 60265, 
4, 6, 50, 2424, 46165, 60265, 
4, 6, 50, 2427, 46422, 60265, 
4, 6, 50, 2426, 46275, 60265, 
4, 6, 50, 2424, 46105, 60265, 
4, 6, 50, 2425, 46674, 60265, 
4, 6, 50, 2425, 48118, 60265, 
4, 6, 50, 2427, 47120, 60265, 
4, 6, 50, 2426, 45985, 60265, 
4, 6, 50, 2426, 46156, 60265, 
4, 6, 50, 2426, 46157, 60265, 
4, 6, 50, 2426, 46387, 60265, 
4, 6, 50, 2428, 46156, 60265, 
4, 6, 50, 2427, 46859, 60265, 
4, 6, 50, 2425, 45977, 60265, 
4, 6, 50, 2424, 46115, 60265, 
4, 6, 50, 2427, 45918, 60265, 
4, 6, 50, 2428, 45885, 60265, 
4, 6, 50, 2426, 45868, 60265, 
4, 6, 50, 2425, 45724, 60265, 
4, 6, 50, 2427, 46569, 60265, 
4, 6, 50, 2426, 46120, 60265, 
4, 6, 50, 2427, 45996, 60265, 
4, 6, 50, 2429, 46104, 60265, 
4, 6, 50, 2426, 45795, 60265, 
4, 6, 50, 2426, 46001, 60265, 
4, 6, 50, 2425, 45954, 60265, 
4, 6, 50, 2424, 46488, 60265, 
4, 6, 50, 2425, 46028, 60265, 
4, 6, 50, 2425, 45629, 60265, 
4, 6, 50, 2425, 45587, 60265, 
4, 6, 50, 2428, 46651, 60265, 
4, 6, 50, 2426, 46267, 60265, 
4, 6, 50, 2426, 46104, 60265, 
4, 6, 50, 2425, 46215, 60265, 
4, 6, 50, 2425, 46417, 60265, 
4, 6, 50, 2425, 45869, 60265, 
4, 6, 50, 2425, 46036, 60265, 
4, 6, 50, 2425, 45876, 60265, 
4, 6, 50, 2425, 46159, 60265, 
4, 6, 50, 2427, 46051, 60265, 
4, 6, 50, 2427, 46397, 60265, 
4, 6, 50, 2426, 46867, 60265, 
4, 6, 50, 2428, 46151, 60265, 
4, 6, 50, 2427, 45789, 60265, 
