depth, elements, relations, ram, duration, elements;
3, 1, 50, 96, 384, 648, 
3, 1, 50, 96, 379, 648, 
3, 1, 50, 96, 419, 648, 
3, 1, 50, 96, 435, 648, 
3, 1, 50, 96, 387, 648, 
3, 1, 50, 96, 396, 648, 
3, 1, 50, 96, 392, 648, 
3, 1, 50, 96, 397, 648, 
3, 1, 50, 96, 414, 648, 
3, 1, 50, 96, 402, 648, 
3, 1, 50, 96, 416, 648, 
3, 1, 50, 96, 400, 648, 
3, 1, 50, 96, 441, 648, 
3, 1, 50, 96, 415, 648, 
3, 1, 50, 96, 381, 648, 
3, 1, 50, 96, 412, 648, 
3, 1, 50, 96, 395, 648, 
3, 1, 50, 96, 435, 648, 
3, 1, 50, 96, 430, 648, 
3, 1, 50, 96, 467, 648, 
3, 1, 50, 96, 396, 648, 
3, 1, 50, 96, 411, 648, 
3, 1, 50, 96, 406, 648, 
3, 1, 50, 96, 445, 648, 
3, 1, 50, 96, 402, 648, 
3, 1, 50, 96, 428, 648, 
3, 1, 50, 96, 381, 648, 
3, 1, 50, 96, 412, 648, 
3, 1, 50, 96, 437, 648, 
3, 1, 50, 96, 397, 648, 
3, 1, 50, 96, 436, 648, 
3, 1, 50, 96, 427, 648, 
3, 1, 50, 96, 447, 648, 
3, 1, 50, 96, 421, 648, 
3, 1, 50, 96, 423, 648, 
3, 1, 50, 96, 411, 648, 
3, 1, 50, 96, 406, 648, 
3, 1, 50, 96, 433, 648, 
3, 1, 50, 96, 398, 648, 
3, 1, 50, 96, 466, 648, 
3, 1, 50, 96, 418, 648, 
3, 1, 50, 96, 438, 648, 
3, 1, 50, 96, 435, 648, 
3, 1, 50, 97, 403, 648, 
3, 1, 50, 96, 369, 648, 
3, 1, 50, 96, 439, 648, 
3, 1, 50, 96, 452, 648, 
3, 1, 50, 97, 459, 648, 
3, 1, 50, 96, 396, 648, 
3, 1, 50, 96, 375, 648, 
3, 1, 50, 96, 390, 648, 
3, 1, 50, 97, 471, 648, 
3, 1, 50, 96, 414, 648, 
3, 1, 50, 97, 448, 648, 
3, 1, 50, 96, 411, 648, 
3, 1, 50, 97, 414, 648, 
3, 1, 50, 96, 383, 648, 
3, 1, 50, 97, 388, 648, 
3, 1, 50, 96, 399, 648, 
3, 1, 50, 97, 409, 648, 
3, 1, 50, 96, 385, 648, 
3, 1, 50, 97, 460, 648, 
3, 1, 50, 96, 430, 648, 
3, 1, 50, 97, 452, 648, 
3, 1, 50, 96, 416, 648, 
3, 1, 50, 97, 444, 648, 
3, 1, 50, 96, 400, 648, 
3, 1, 50, 97, 377, 648, 
3, 1, 50, 97, 367, 648, 
3, 1, 50, 97, 407, 648, 
3, 1, 50, 96, 416, 648, 
3, 1, 50, 97, 413, 648, 
3, 1, 50, 96, 463, 648, 
3, 1, 50, 97, 435, 648, 
3, 1, 50, 97, 374, 648, 
3, 1, 50, 97, 426, 648, 
3, 1, 50, 97, 414, 648, 
3, 1, 50, 97, 414, 648, 
3, 1, 50, 97, 446, 648, 
3, 1, 50, 97, 449, 648, 
3, 1, 50, 97, 444, 648, 
3, 1, 50, 97, 386, 648, 
3, 1, 50, 96, 402, 648, 
3, 1, 50, 97, 427, 648, 
3, 1, 50, 97, 419, 648, 
3, 1, 50, 97, 426, 648, 
3, 1, 50, 97, 415, 648, 
3, 1, 50, 97, 427, 648, 
3, 1, 50, 97, 412, 648, 
