depth, elements, relations, ram, duration, elements;
1, 6, 50, 80, 401, 649, 
1, 6, 50, 80, 399, 649, 
1, 6, 50, 80, 390, 649, 
1, 6, 50, 80, 420, 649, 
1, 6, 50, 80, 424, 649, 
1, 6, 50, 80, 390, 649, 
1, 6, 50, 80, 388, 649, 
1, 6, 50, 80, 395, 649, 
1, 6, 50, 80, 409, 649, 
1, 6, 50, 80, 379, 649, 
1, 6, 50, 80, 428, 649, 
1, 6, 50, 80, 420, 649, 
1, 6, 50, 80, 394, 649, 
1, 6, 50, 80, 404, 649, 
1, 6, 50, 80, 371, 649, 
1, 6, 50, 80, 392, 649, 
1, 6, 50, 80, 381, 649, 
1, 6, 50, 80, 449, 649, 
1, 6, 50, 80, 380, 649, 
1, 6, 50, 80, 408, 649, 
1, 6, 50, 80, 396, 649, 
1, 6, 50, 80, 381, 649, 
1, 6, 50, 80, 379, 649, 
1, 6, 50, 80, 402, 649, 
1, 6, 50, 80, 392, 649, 
1, 6, 50, 80, 395, 649, 
1, 6, 50, 80, 399, 649, 
1, 6, 50, 80, 411, 649, 
1, 6, 50, 80, 407, 649, 
1, 6, 50, 80, 365, 649, 
1, 6, 50, 80, 409, 649, 
1, 6, 50, 80, 399, 649, 
1, 6, 50, 80, 430, 649, 
1, 6, 50, 80, 390, 649, 
1, 6, 50, 80, 403, 649, 
1, 6, 50, 80, 384, 649, 
1, 6, 50, 80, 403, 649, 
1, 6, 50, 80, 394, 649, 
1, 6, 50, 81, 405, 649, 
1, 6, 50, 80, 370, 649, 
1, 6, 50, 81, 408, 649, 
1, 6, 50, 80, 396, 649, 
1, 6, 50, 80, 413, 649, 
1, 6, 50, 80, 380, 649, 
1, 6, 50, 81, 422, 649, 
1, 6, 50, 80, 375, 649, 
1, 6, 50, 81, 498, 649, 
1, 6, 50, 80, 389, 649, 
1, 6, 50, 81, 403, 649, 
1, 6, 50, 80, 402, 649, 
1, 6, 50, 81, 417, 649, 
1, 6, 50, 80, 371, 649, 
1, 6, 50, 81, 403, 649, 
1, 6, 50, 80, 364, 649, 
1, 6, 50, 81, 428, 649, 
1, 6, 50, 80, 380, 649, 
1, 6, 50, 81, 385, 649, 
1, 6, 50, 81, 382, 649, 
1, 6, 50, 81, 431, 649, 
1, 6, 50, 80, 410, 649, 
1, 6, 50, 81, 406, 649, 
1, 6, 50, 80, 440, 649, 
1, 6, 50, 81, 422, 649, 
1, 6, 50, 81, 395, 649, 
1, 6, 50, 80, 423, 649, 
1, 6, 50, 81, 363, 649, 
1, 6, 50, 80, 381, 649, 
1, 6, 50, 81, 384, 649, 
1, 6, 50, 81, 384, 649, 
1, 6, 50, 81, 384, 649, 
1, 6, 50, 81, 387, 649, 
1, 6, 50, 81, 376, 649, 
1, 6, 50, 81, 398, 649, 
1, 6, 50, 80, 413, 649, 
1, 6, 50, 81, 415, 649, 
1, 6, 50, 81, 414, 649, 
1, 6, 50, 81, 404, 649, 
1, 6, 50, 81, 452, 649, 
1, 6, 50, 81, 410, 649, 
1, 6, 50, 81, 418, 649, 
1, 6, 50, 81, 443, 649, 
1, 6, 50, 81, 354, 649, 
1, 6, 50, 81, 395, 649, 
1, 6, 50, 81, 376, 649, 
1, 6, 50, 81, 422, 649, 
1, 6, 50, 81, 389, 649, 
1, 6, 50, 81, 417, 649, 
1, 6, 50, 81, 398, 649, 
1, 6, 50, 81, 388, 649, 
1, 6, 50, 81, 388, 649, 
1, 6, 50, 81, 409, 649, 
1, 6, 50, 81, 418, 649, 
1, 6, 50, 81, 394, 649, 
1, 6, 50, 81, 372, 649, 
1, 6, 50, 81, 426, 649, 
1, 6, 50, 81, 363, 649, 
1, 6, 50, 81, 374, 649, 
1, 6, 50, 81, 372, 649, 
1, 6, 50, 81, 402, 649, 
1, 6, 50, 81, 404, 649, 
1, 6, 50, 81, 409, 649, 
1, 6, 50, 81, 375, 649, 
1, 6, 50, 81, 392, 649, 
1, 6, 50, 81, 401, 649, 
1, 6, 50, 81, 372, 649, 
1, 6, 50, 81, 414, 649, 
1, 6, 50, 81, 417, 649, 
1, 6, 50, 81, 430, 649, 
1, 6, 50, 81, 474, 649, 
1, 6, 50, 81, 367, 649, 
1, 6, 50, 81, 394, 649, 
