depth, elements, relations, ram, duration, elements;
1, 1, 50, 68, 281, 614, 
1, 1, 50, 68, 278, 614, 
1, 1, 50, 68, 317, 614, 
1, 1, 50, 69, 276, 614, 
1, 1, 50, 68, 268, 614, 
1, 1, 50, 69, 271, 614, 
1, 1, 50, 68, 262, 614, 
1, 1, 50, 69, 283, 614, 
1, 1, 50, 68, 257, 614, 
1, 1, 50, 68, 291, 614, 
1, 1, 50, 68, 297, 614, 
1, 1, 50, 69, 295, 614, 
1, 1, 50, 68, 280, 614, 
1, 1, 50, 69, 261, 614, 
1, 1, 50, 68, 262, 614, 
1, 1, 50, 68, 264, 614, 
1, 1, 50, 68, 280, 614, 
1, 1, 50, 69, 310, 614, 
1, 1, 50, 68, 274, 614, 
1, 1, 50, 69, 287, 614, 
1, 1, 50, 68, 289, 614, 
1, 1, 50, 69, 279, 614, 
1, 1, 50, 68, 272, 614, 
1, 1, 50, 69, 279, 614, 
1, 1, 50, 68, 276, 614, 
1, 1, 50, 69, 297, 614, 
1, 1, 50, 68, 276, 614, 
1, 1, 50, 68, 272, 614, 
1, 1, 50, 68, 258, 614, 
1, 1, 50, 69, 298, 614, 
1, 1, 50, 68, 279, 614, 
1, 1, 50, 69, 259, 614, 
1, 1, 50, 68, 283, 614, 
1, 1, 50, 69, 273, 614, 
1, 1, 50, 69, 280, 614, 
1, 1, 50, 69, 296, 614, 
1, 1, 50, 69, 266, 614, 
1, 1, 50, 69, 290, 614, 
1, 1, 50, 68, 261, 614, 
1, 1, 50, 69, 297, 614, 
1, 1, 50, 68, 271, 614, 
1, 1, 50, 69, 289, 614, 
1, 1, 50, 69, 258, 614, 
1, 1, 50, 69, 262, 614, 
1, 1, 50, 68, 279, 614, 
1, 1, 50, 69, 291, 614, 
1, 1, 50, 69, 312, 614, 
1, 1, 50, 69, 270, 614, 
1, 1, 50, 69, 274, 614, 
1, 1, 50, 69, 293, 614, 
1, 1, 50, 69, 270, 614, 
1, 1, 50, 69, 258, 614, 
1, 1, 50, 69, 262, 614, 
1, 1, 50, 69, 275, 614, 
1, 1, 50, 69, 272, 614, 
1, 1, 50, 69, 302, 614, 
1, 1, 50, 69, 255, 614, 
1, 1, 50, 69, 287, 614, 
1, 1, 50, 69, 266, 614, 
1, 1, 50, 69, 271, 614, 
1, 1, 50, 69, 277, 614, 
1, 1, 50, 69, 267, 614, 
1, 1, 50, 69, 296, 614, 
1, 1, 50, 69, 268, 614, 
