depth, elements, relations, ram, duration, elements;
1, 2, 50, 71, 362, 621, 
1, 2, 50, 71, 370, 621, 
1, 2, 50, 72, 372, 621, 
1, 2, 50, 71, 381, 621, 
1, 2, 50, 72, 377, 621, 
1, 2, 50, 72, 440, 621, 
1, 2, 50, 72, 401, 621, 
1, 2, 50, 72, 432, 621, 
1, 2, 50, 72, 409, 621, 
1, 2, 50, 71, 406, 621, 
1, 2, 50, 71, 412, 621, 
1, 2, 50, 71, 366, 621, 
1, 2, 50, 72, 361, 621, 
1, 2, 50, 72, 397, 621, 
1, 2, 50, 72, 434, 621, 
1, 2, 50, 71, 382, 621, 
1, 2, 50, 72, 419, 621, 
1, 2, 50, 71, 432, 621, 
1, 2, 50, 72, 424, 621, 
1, 2, 50, 71, 371, 621, 
1, 2, 50, 72, 388, 621, 
1, 2, 50, 72, 399, 621, 
1, 2, 50, 72, 400, 621, 
1, 2, 50, 72, 418, 621, 
1, 2, 50, 72, 370, 621, 
1, 2, 50, 71, 398, 621, 
1, 2, 50, 72, 442, 621, 
1, 2, 50, 71, 424, 621, 
1, 2, 50, 72, 448, 621, 
1, 2, 50, 72, 382, 621, 
1, 2, 50, 72, 408, 621, 
1, 2, 50, 72, 422, 621, 
1, 2, 50, 72, 415, 621, 
1, 2, 50, 72, 386, 621, 
1, 2, 50, 72, 406, 621, 
1, 2, 50, 72, 416, 621, 
1, 2, 50, 72, 425, 621, 
1, 2, 50, 72, 428, 621, 
1, 2, 50, 72, 374, 621, 
1, 2, 50, 72, 431, 621, 
1, 2, 50, 72, 409, 621, 
1, 2, 50, 72, 429, 621, 
1, 2, 50, 72, 393, 621, 
1, 2, 50, 72, 379, 621, 
1, 2, 50, 72, 386, 621, 
1, 2, 50, 72, 357, 621, 
1, 2, 50, 72, 413, 621, 
1, 2, 50, 72, 377, 621, 
1, 2, 50, 72, 379, 621, 
1, 2, 50, 72, 361, 621, 
1, 2, 50, 72, 383, 621, 
1, 2, 50, 72, 371, 621, 
1, 2, 50, 72, 359, 621, 
1, 2, 50, 72, 393, 621, 
1, 2, 50, 72, 366, 621, 
