depth, elements, relations, ram, duration, elements;
2, 5, 50, 104, 601, 942, 
2, 5, 50, 104, 589, 942, 
2, 5, 50, 104, 594, 942, 
2, 5, 50, 105, 594, 942, 
2, 5, 50, 105, 575, 942, 
2, 5, 50, 105, 573, 942, 
2, 5, 50, 105, 620, 942, 
2, 5, 50, 105, 568, 942, 
2, 5, 50, 105, 593, 942, 
2, 5, 50, 105, 587, 942, 
2, 5, 50, 105, 589, 942, 
2, 5, 50, 105, 545, 942, 
2, 5, 50, 105, 571, 942, 
2, 5, 50, 105, 583, 942, 
2, 5, 50, 105, 635, 942, 
2, 5, 50, 105, 597, 942, 
2, 5, 50, 105, 601, 942, 
2, 5, 50, 105, 566, 942, 
2, 5, 50, 105, 590, 942, 
2, 5, 50, 105, 577, 942, 
2, 5, 50, 105, 586, 942, 
2, 5, 50, 105, 605, 942, 
2, 5, 50, 105, 583, 942, 
2, 5, 50, 105, 577, 942, 
2, 5, 50, 105, 601, 942, 
2, 5, 50, 105, 581, 942, 
2, 5, 50, 104, 598, 942, 
2, 5, 50, 105, 600, 942, 
2, 5, 50, 105, 569, 942, 
2, 5, 50, 105, 573, 942, 
2, 5, 50, 105, 573, 942, 
2, 5, 50, 105, 600, 942, 
2, 5, 50, 105, 577, 942, 
2, 5, 50, 105, 588, 942, 
2, 5, 50, 105, 577, 942, 
2, 5, 50, 105, 573, 942, 
2, 5, 50, 105, 590, 942, 
2, 5, 50, 105, 580, 942, 
2, 5, 50, 105, 591, 942, 
2, 5, 50, 105, 600, 942, 
2, 5, 50, 105, 583, 942, 
2, 5, 50, 105, 606, 942, 
2, 5, 50, 105, 628, 942, 
2, 5, 50, 105, 602, 942, 
2, 5, 50, 105, 593, 942, 
2, 5, 50, 105, 606, 942, 
2, 5, 50, 105, 602, 942, 
