depth, elements, relations, ram, duration, elements;
2, 6, 50, 110, 708, 1081, 
2, 6, 50, 110, 639, 1081, 
2, 6, 50, 110, 643, 1081, 
2, 6, 50, 110, 653, 1081, 
2, 6, 50, 110, 647, 1081, 
2, 6, 50, 110, 661, 1081, 
2, 6, 50, 110, 633, 1081, 
2, 6, 50, 110, 665, 1081, 
2, 6, 50, 110, 648, 1081, 
2, 6, 50, 110, 667, 1081, 
2, 6, 50, 110, 640, 1081, 
2, 6, 50, 110, 655, 1081, 
2, 6, 50, 110, 682, 1081, 
2, 6, 50, 110, 671, 1081, 
2, 6, 50, 110, 698, 1081, 
2, 6, 50, 110, 653, 1081, 
2, 6, 50, 110, 646, 1081, 
2, 6, 50, 110, 637, 1081, 
2, 6, 50, 110, 679, 1081, 
2, 6, 50, 110, 625, 1081, 
2, 6, 50, 110, 708, 1081, 
2, 6, 50, 110, 634, 1081, 
2, 6, 50, 110, 633, 1081, 
2, 6, 50, 110, 678, 1081, 
2, 6, 50, 110, 659, 1081, 
2, 6, 50, 110, 652, 1081, 
2, 6, 50, 110, 665, 1081, 
2, 6, 50, 110, 674, 1081, 
2, 6, 50, 110, 653, 1081, 
2, 6, 50, 110, 678, 1081, 
2, 6, 50, 110, 649, 1081, 
2, 6, 50, 110, 690, 1081, 
2, 6, 50, 110, 656, 1081, 
2, 6, 50, 110, 628, 1081, 
2, 6, 50, 110, 634, 1081, 
2, 6, 50, 110, 643, 1081, 
2, 6, 50, 110, 632, 1081, 
2, 6, 50, 111, 629, 1081, 
2, 6, 50, 110, 690, 1081, 
2, 6, 50, 110, 674, 1081, 
2, 6, 50, 110, 660, 1081, 
2, 6, 50, 110, 681, 1081, 
2, 6, 50, 110, 646, 1081, 
2, 6, 50, 110, 650, 1081, 
2, 6, 50, 110, 690, 1081, 
2, 6, 50, 110, 650, 1081, 
2, 6, 50, 110, 634, 1081, 
2, 6, 50, 110, 672, 1081, 
2, 6, 50, 110, 678, 1081, 
2, 6, 50, 110, 653, 1081, 
2, 6, 50, 110, 729, 1081, 
2, 6, 50, 110, 632, 1081, 
2, 6, 50, 110, 672, 1081, 
2, 6, 50, 110, 669, 1081, 
2, 6, 50, 110, 670, 1081, 
2, 6, 50, 110, 646, 1081, 
2, 6, 50, 110, 639, 1081, 
2, 6, 50, 111, 650, 1081, 
2, 6, 50, 111, 669, 1081, 
2, 6, 50, 110, 658, 1081, 
2, 6, 50, 110, 626, 1081, 
2, 6, 50, 110, 684, 1081, 
2, 6, 50, 111, 656, 1081, 
2, 6, 50, 111, 634, 1081, 
2, 6, 50, 110, 658, 1081, 
2, 6, 50, 110, 685, 1081, 
2, 6, 50, 111, 696, 1081, 
2, 6, 50, 110, 679, 1081, 
2, 6, 50, 111, 673, 1081, 
2, 6, 50, 110, 641, 1081, 
2, 6, 50, 111, 668, 1081, 
2, 6, 50, 111, 656, 1081, 
2, 6, 50, 110, 651, 1081, 
2, 6, 50, 111, 665, 1081, 
2, 6, 50, 110, 636, 1081, 
2, 6, 50, 111, 648, 1081, 
2, 6, 50, 110, 643, 1081, 
2, 6, 50, 110, 645, 1081, 
2, 6, 50, 110, 707, 1081, 
2, 6, 50, 110, 658, 1081, 
2, 6, 50, 110, 642, 1081, 
2, 6, 50, 111, 656, 1081, 
2, 6, 50, 111, 675, 1081, 
2, 6, 50, 111, 645, 1081, 
2, 6, 50, 111, 661, 1081, 
2, 6, 50, 111, 693, 1081, 
2, 6, 50, 111, 685, 1081, 
2, 6, 50, 111, 642, 1081, 
2, 6, 50, 110, 663, 1081, 
2, 6, 50, 111, 665, 1081, 
2, 6, 50, 111, 643, 1081, 
2, 6, 50, 111, 649, 1081, 
2, 6, 50, 111, 639, 1081, 
2, 6, 50, 111, 651, 1081, 
2, 6, 50, 110, 639, 1081, 
2, 6, 50, 111, 635, 1081, 
2, 6, 50, 111, 644, 1081, 
2, 6, 50, 111, 684, 1081, 
2, 6, 50, 111, 630, 1081, 
2, 6, 50, 111, 626, 1081, 
2, 6, 50, 111, 654, 1081, 
2, 6, 50, 111, 677, 1081, 
2, 6, 50, 111, 703, 1081, 
2, 6, 50, 111, 678, 1081, 
2, 6, 50, 111, 644, 1081, 
