depth, elements, relations, ram, duration, elements;
3, 3, 50, 128, 873, 1330, 
3, 3, 50, 128, 847, 1330, 
3, 3, 50, 128, 829, 1330, 
3, 3, 50, 129, 818, 1330, 
3, 3, 50, 129, 854, 1330, 
3, 3, 50, 128, 830, 1330, 
3, 3, 50, 129, 817, 1330, 
3, 3, 50, 128, 844, 1330, 
3, 3, 50, 129, 881, 1330, 
3, 3, 50, 128, 824, 1330, 
3, 3, 50, 129, 833, 1330, 
3, 3, 50, 129, 835, 1330, 
3, 3, 50, 128, 808, 1330, 
3, 3, 50, 129, 826, 1330, 
3, 3, 50, 129, 804, 1330, 
3, 3, 50, 128, 845, 1330, 
3, 3, 50, 129, 813, 1330, 
3, 3, 50, 129, 831, 1330, 
3, 3, 50, 129, 864, 1330, 
3, 3, 50, 129, 815, 1330, 
3, 3, 50, 129, 825, 1330, 
3, 3, 50, 128, 805, 1330, 
3, 3, 50, 128, 801, 1330, 
3, 3, 50, 129, 819, 1330, 
3, 3, 50, 129, 843, 1330, 
3, 3, 50, 129, 834, 1330, 
3, 3, 50, 129, 820, 1330, 
3, 3, 50, 129, 853, 1330, 
3, 3, 50, 128, 815, 1330, 
3, 3, 50, 129, 807, 1330, 
3, 3, 50, 129, 819, 1330, 
3, 3, 50, 129, 835, 1330, 
3, 3, 50, 129, 808, 1330, 
3, 3, 50, 129, 833, 1330, 
3, 3, 50, 128, 837, 1330, 
3, 3, 50, 129, 818, 1330, 
3, 3, 50, 129, 810, 1330, 
3, 3, 50, 129, 832, 1330, 
3, 3, 50, 129, 835, 1330, 
3, 3, 50, 129, 819, 1330, 
3, 3, 50, 129, 820, 1330, 
3, 3, 50, 129, 838, 1330, 
3, 3, 50, 129, 844, 1330, 
3, 3, 50, 129, 881, 1330, 
3, 3, 50, 129, 833, 1330, 
3, 3, 50, 129, 829, 1330, 
3, 3, 50, 129, 878, 1330, 
3, 3, 50, 129, 821, 1330, 
3, 3, 50, 129, 841, 1330, 
3, 3, 50, 129, 822, 1330, 
3, 3, 50, 129, 828, 1330, 
3, 3, 50, 129, 830, 1330, 
3, 3, 50, 129, 799, 1330, 
3, 3, 50, 129, 856, 1330, 
3, 3, 50, 129, 810, 1330, 
3, 3, 50, 129, 857, 1330, 
3, 3, 50, 129, 874, 1330, 
3, 3, 50, 129, 850, 1330, 
3, 3, 50, 129, 825, 1330, 
3, 3, 50, 129, 895, 1330, 
3, 3, 50, 129, 818, 1330, 
3, 3, 50, 129, 857, 1330, 
3, 3, 50, 129, 822, 1330, 
3, 3, 50, 129, 842, 1330, 
3, 3, 50, 129, 816, 1330, 
3, 3, 50, 129, 820, 1330, 
3, 3, 50, 129, 867, 1330, 
3, 3, 50, 129, 831, 1330, 
3, 3, 50, 129, 821, 1330, 
3, 3, 50, 129, 791, 1330, 
3, 3, 50, 129, 857, 1330, 
3, 3, 50, 129, 835, 1330, 
3, 3, 50, 129, 807, 1330, 
3, 3, 50, 129, 801, 1330, 
3, 3, 50, 129, 836, 1330, 
3, 3, 50, 129, 821, 1330, 
3, 3, 50, 129, 840, 1330, 
3, 3, 50, 129, 833, 1330, 
3, 3, 50, 129, 834, 1330, 
3, 3, 50, 129, 827, 1330, 
3, 3, 50, 129, 802, 1330, 
3, 3, 50, 129, 846, 1330, 
3, 3, 50, 129, 819, 1330, 
3, 3, 50, 129, 846, 1330, 
3, 3, 50, 129, 828, 1330, 
3, 3, 50, 129, 809, 1330, 
3, 3, 50, 129, 828, 1330, 
3, 3, 50, 129, 801, 1330, 
3, 3, 50, 129, 829, 1330, 
3, 3, 50, 129, 828, 1330, 
3, 3, 50, 129, 823, 1330, 
3, 3, 50, 129, 801, 1330, 
3, 3, 50, 130, 847, 1330, 
3, 3, 50, 129, 839, 1330, 
3, 3, 50, 129, 819, 1330, 
3, 3, 50, 129, 857, 1330, 
3, 3, 50, 129, 795, 1330, 
3, 3, 50, 129, 821, 1330, 
3, 3, 50, 129, 802, 1330, 
3, 3, 50, 130, 837, 1330, 
3, 3, 50, 129, 815, 1330, 
3, 3, 50, 129, 820, 1330, 
3, 3, 50, 129, 835, 1330, 
3, 3, 50, 129, 908, 1330, 
3, 3, 50, 129, 838, 1330, 
3, 3, 50, 130, 823, 1330, 
3, 3, 50, 130, 850, 1330, 
3, 3, 50, 129, 851, 1330, 
3, 3, 50, 129, 819, 1330, 
3, 3, 50, 130, 839, 1330, 
3, 3, 50, 130, 817, 1330, 
3, 3, 50, 130, 820, 1330, 
3, 3, 50, 129, 820, 1330, 
3, 3, 50, 130, 797, 1330, 
3, 3, 50, 130, 840, 1330, 
3, 3, 50, 130, 834, 1330, 
3, 3, 50, 130, 806, 1330, 
3, 3, 50, 129, 872, 1330, 
3, 3, 50, 130, 844, 1330, 
3, 3, 50, 130, 812, 1330, 
3, 3, 50, 129, 861, 1330, 
3, 3, 50, 129, 876, 1330, 
3, 3, 50, 129, 819, 1330, 
3, 3, 50, 129, 826, 1330, 
3, 3, 50, 129, 871, 1330, 
3, 3, 50, 130, 835, 1330, 
3, 3, 50, 129, 874, 1330, 
3, 3, 50, 130, 875, 1330, 
3, 3, 50, 130, 843, 1330, 
3, 3, 50, 130, 841, 1330, 
3, 3, 50, 130, 830, 1330, 
3, 3, 50, 129, 845, 1330, 
3, 3, 50, 130, 842, 1330, 
3, 3, 50, 129, 850, 1330, 
3, 3, 50, 130, 831, 1330, 
3, 3, 50, 130, 845, 1330, 
3, 3, 50, 130, 903, 1330, 
3, 3, 50, 130, 835, 1330, 
3, 3, 50, 130, 864, 1330, 
3, 3, 50, 130, 791, 1330, 
3, 3, 50, 130, 862, 1330, 
3, 3, 50, 130, 811, 1330, 
3, 3, 50, 129, 824, 1330, 
3, 3, 50, 130, 788, 1330, 
3, 3, 50, 130, 848, 1330, 
3, 3, 50, 130, 817, 1330, 
3, 3, 50, 130, 826, 1330, 
3, 3, 50, 130, 814, 1330, 
3, 3, 50, 130, 825, 1330, 
3, 3, 50, 130, 831, 1330, 
3, 3, 50, 130, 837, 1330, 
3, 3, 50, 130, 859, 1330, 
3, 3, 50, 130, 833, 1330, 
3, 3, 50, 130, 871, 1330, 
3, 3, 50, 130, 825, 1330, 
3, 3, 50, 130, 833, 1330, 
3, 3, 50, 130, 829, 1330, 
3, 3, 50, 130, 823, 1330, 
3, 3, 50, 130, 809, 1330, 
3, 3, 50, 130, 836, 1330, 
3, 3, 50, 130, 840, 1330, 
3, 3, 50, 130, 867, 1330, 
3, 3, 50, 130, 814, 1330, 
3, 3, 50, 130, 820, 1330, 
3, 3, 50, 130, 846, 1330, 
3, 3, 50, 130, 847, 1330, 
3, 3, 50, 130, 841, 1330, 
3, 3, 50, 130, 840, 1330, 
3, 3, 50, 130, 808, 1330, 
3, 3, 50, 130, 829, 1330, 
3, 3, 50, 130, 832, 1330, 
3, 3, 50, 130, 851, 1330, 
3, 3, 50, 130, 803, 1330, 
3, 3, 50, 130, 838, 1330, 
3, 3, 50, 130, 826, 1330, 
3, 3, 50, 130, 817, 1330, 
3, 3, 50, 130, 826, 1330, 
3, 3, 50, 130, 863, 1330, 
3, 3, 50, 130, 830, 1330, 
3, 3, 50, 130, 815, 1330, 
3, 3, 50, 130, 825, 1330, 
3, 3, 50, 130, 843, 1330, 
3, 3, 50, 130, 830, 1330, 
3, 3, 50, 130, 860, 1330, 
3, 3, 50, 130, 854, 1330, 
3, 3, 50, 130, 848, 1330, 
3, 3, 50, 130, 828, 1330, 
3, 3, 50, 130, 837, 1330, 
3, 3, 50, 130, 843, 1330, 
3, 3, 50, 130, 864, 1330, 
3, 3, 50, 130, 842, 1330, 
3, 3, 50, 130, 823, 1330, 
3, 3, 50, 130, 836, 1330, 
3, 3, 50, 130, 827, 1330, 
3, 3, 50, 130, 830, 1330, 
3, 3, 50, 131, 828, 1330, 
3, 3, 50, 130, 817, 1330, 
3, 3, 50, 130, 854, 1330, 
3, 3, 50, 130, 818, 1330, 
3, 3, 50, 130, 854, 1330, 
