depth, elements, relations, ram, duration, elements;
3, 2, 50, 106, 492, 845, 
3, 2, 50, 106, 497, 845, 
3, 2, 50, 106, 468, 845, 
3, 2, 50, 106, 488, 845, 
3, 2, 50, 106, 469, 845, 
3, 2, 50, 106, 501, 845, 
3, 2, 50, 106, 477, 845, 
3, 2, 50, 107, 485, 845, 
3, 2, 50, 106, 473, 845, 
3, 2, 50, 106, 508, 845, 
3, 2, 50, 106, 476, 845, 
3, 2, 50, 107, 504, 845, 
3, 2, 50, 107, 470, 845, 
3, 2, 50, 106, 489, 845, 
3, 2, 50, 106, 471, 845, 
3, 2, 50, 107, 515, 845, 
3, 2, 50, 106, 506, 845, 
3, 2, 50, 107, 488, 845, 
3, 2, 50, 107, 469, 845, 
3, 2, 50, 107, 491, 845, 
3, 2, 50, 106, 484, 845, 
3, 2, 50, 107, 503, 845, 
3, 2, 50, 106, 477, 845, 
3, 2, 50, 107, 486, 845, 
3, 2, 50, 106, 459, 845, 
3, 2, 50, 107, 499, 845, 
3, 2, 50, 107, 484, 845, 
3, 2, 50, 107, 497, 845, 
3, 2, 50, 107, 480, 845, 
3, 2, 50, 107, 489, 845, 
3, 2, 50, 106, 491, 845, 
3, 2, 50, 107, 510, 845, 
3, 2, 50, 106, 470, 845, 
3, 2, 50, 107, 520, 845, 
3, 2, 50, 107, 470, 845, 
3, 2, 50, 107, 480, 845, 
3, 2, 50, 106, 469, 845, 
3, 2, 50, 107, 500, 845, 
3, 2, 50, 107, 495, 845, 
3, 2, 50, 107, 507, 845, 
3, 2, 50, 107, 482, 845, 
3, 2, 50, 107, 483, 845, 
3, 2, 50, 106, 464, 845, 
3, 2, 50, 107, 491, 845, 
3, 2, 50, 107, 487, 845, 
3, 2, 50, 107, 494, 845, 
3, 2, 50, 107, 467, 845, 
3, 2, 50, 107, 481, 845, 
3, 2, 50, 106, 465, 845, 
3, 2, 50, 107, 506, 845, 
3, 2, 50, 107, 483, 845, 
3, 2, 50, 107, 543, 845, 
3, 2, 50, 107, 514, 845, 
3, 2, 50, 107, 512, 845, 
3, 2, 50, 107, 483, 845, 
3, 2, 50, 107, 528, 845, 
3, 2, 50, 107, 480, 845, 
3, 2, 50, 107, 512, 845, 
3, 2, 50, 107, 466, 845, 
3, 2, 50, 107, 495, 845, 
3, 2, 50, 107, 477, 845, 
3, 2, 50, 107, 494, 845, 
3, 2, 50, 107, 476, 845, 
3, 2, 50, 107, 515, 845, 
3, 2, 50, 107, 469, 845, 
3, 2, 50, 107, 517, 845, 
3, 2, 50, 107, 483, 845, 
3, 2, 50, 107, 486, 845, 
3, 2, 50, 107, 522, 845, 
3, 2, 50, 107, 509, 845, 
3, 2, 50, 107, 493, 845, 
3, 2, 50, 107, 500, 845, 
3, 2, 50, 107, 503, 845, 
3, 2, 50, 107, 539, 845, 
