depth, elements, relations, ram, duration, elements;
3, 5, 50, 227, 2578, 3692, 
3, 5, 50, 226, 2603, 3692, 
3, 5, 50, 226, 2599, 3692, 
3, 5, 50, 227, 2663, 3692, 
3, 5, 50, 226, 2634, 3692, 
3, 5, 50, 227, 2566, 3692, 
3, 5, 50, 226, 2591, 3692, 
3, 5, 50, 227, 2616, 3692, 
3, 5, 50, 227, 2648, 3692, 
3, 5, 50, 227, 2580, 3692, 
3, 5, 50, 226, 2581, 3692, 
3, 5, 50, 227, 2632, 3692, 
3, 5, 50, 226, 2611, 3692, 
3, 5, 50, 227, 2594, 3692, 
3, 5, 50, 227, 2591, 3692, 
3, 5, 50, 227, 2620, 3692, 
3, 5, 50, 227, 2643, 3692, 
3, 5, 50, 227, 2578, 3692, 
3, 5, 50, 226, 2600, 3692, 
3, 5, 50, 227, 2590, 3692, 
3, 5, 50, 227, 2595, 3692, 
3, 5, 50, 227, 2633, 3692, 
3, 5, 50, 227, 2674, 3692, 
3, 5, 50, 227, 2628, 3692, 
3, 5, 50, 227, 2634, 3692, 
3, 5, 50, 226, 2555, 3692, 
3, 5, 50, 227, 2605, 3692, 
3, 5, 50, 227, 2553, 3692, 
3, 5, 50, 227, 2635, 3692, 
3, 5, 50, 227, 2669, 3692, 
3, 5, 50, 227, 2576, 3692, 
3, 5, 50, 227, 2616, 3692, 
3, 5, 50, 227, 2623, 3692, 
3, 5, 50, 227, 2578, 3692, 
3, 5, 50, 226, 2672, 3692, 
3, 5, 50, 227, 2577, 3692, 
3, 5, 50, 227, 2569, 3692, 
3, 5, 50, 228, 2631, 3692, 
3, 5, 50, 227, 2616, 3692, 
3, 5, 50, 227, 2544, 3692, 
3, 5, 50, 227, 2625, 3692, 
3, 5, 50, 227, 2595, 3692, 
3, 5, 50, 227, 2563, 3692, 
3, 5, 50, 228, 2554, 3692, 
3, 5, 50, 227, 2576, 3692, 
3, 5, 50, 227, 2592, 3692, 
3, 5, 50, 227, 2635, 3692, 
3, 5, 50, 227, 2583, 3692, 
3, 5, 50, 227, 2615, 3692, 
3, 5, 50, 227, 2609, 3692, 
3, 5, 50, 228, 2629, 3692, 
3, 5, 50, 228, 2592, 3692, 
3, 5, 50, 228, 2568, 3692, 
3, 5, 50, 227, 2554, 3692, 
3, 5, 50, 228, 2587, 3692, 
3, 5, 50, 227, 2652, 3692, 
3, 5, 50, 228, 2706, 3692, 
3, 5, 50, 228, 2639, 3692, 
3, 5, 50, 228, 2645, 3692, 
3, 5, 50, 227, 2605, 3692, 
3, 5, 50, 227, 2606, 3692, 
3, 5, 50, 227, 2564, 3692, 
3, 5, 50, 228, 2597, 3692, 
3, 5, 50, 227, 2608, 3692, 
3, 5, 50, 228, 2644, 3692, 
3, 5, 50, 228, 2604, 3692, 
3, 5, 50, 228, 2617, 3692, 
3, 5, 50, 227, 2583, 3692, 
3, 5, 50, 227, 2578, 3692, 
3, 5, 50, 228, 2616, 3692, 
3, 5, 50, 227, 2672, 3692, 
3, 5, 50, 227, 2552, 3692, 
3, 5, 50, 227, 2630, 3692, 
3, 5, 50, 227, 2616, 3692, 
3, 5, 50, 227, 2591, 3692, 
3, 5, 50, 227, 2734, 3692, 
3, 5, 50, 227, 2612, 3692, 
3, 5, 50, 227, 2668, 3692, 
3, 5, 50, 228, 2607, 3692, 
3, 5, 50, 227, 2639, 3692, 
3, 5, 50, 228, 2618, 3692, 
3, 5, 50, 227, 2644, 3692, 
3, 5, 50, 228, 2591, 3692, 
3, 5, 50, 228, 2596, 3692, 
3, 5, 50, 229, 2661, 3692, 
3, 5, 50, 227, 2609, 3692, 
3, 5, 50, 228, 2578, 3692, 
